,Longitude,Latitude,Sand [%]
3209,-2.2333,36.7839,50.7
3210,-2.0666,36.8173,33.1
3211,-6.6835,43.5341,57.0
3212,-6.5169,43.5341,49.6
3213,-6.1335,43.5341,10.0
3214,-5.7668,43.5675,40.6
3215,-6.9169,43.3841,12.3
3216,-6.8502,43.4508,83.7
3217,-6.5002,43.4175,29.1
3218,-6.2669,43.4508,52.2
3219,-6.1169,43.4841,65.5
3220,-5.8835,43.4175,90.5
3221,-5.4335,43.4341,62.3
3222,-5.2668,43.4508,30.3
3223,-5.0334,43.4175,73.7
3224,-4.7001,43.3675,47.1
3225,-6.9336,43.1841,54.1
3226,-5.7335,43.2174,14.0
3227,-6.6335,43.3174,47.0
3228,-6.6335,43.2508,61.8
3229,-6.3669,43.3008,76.1
3230,-6.2835,43.2174,29.6
3231,-6.1002,43.2341,57.9
3232,-5.9168,43.2341,31.2
3233,-5.7835,43.2008,45.5
3234,-5.6502,43.2341,17.7
3235,-5.5335,43.2841,24.0
3236,-5.4835,43.3174,32.6
3237,-5.3668,43.2341,39.5
3238,-5.1001,43.3174,57.3
3239,-5.0835,43.3008,21.8
3240,-5.0001,43.2841,26.2
3241,-4.8001,43.2508,18.6
3242,-6.7502,43.1008,50.3
3243,-6.6335,43.0341,39.3
3244,-6.4502,43.0674,52.2
3245,-6.0502,43.1341,44.8
3246,-5.9668,43.0841,57.1
3247,-5.6835,43.1174,31.7
3248,-5.4335,43.0674,16.5
3249,-5.1335,43.1508,6.0
3250,-6.7002,42.9341,38.8
3251,-6.5835,42.9508,48.4
3252,-4.8334,41.0674,33.9
3253,-4.9501,41.1007,22.7
3254,-5.0501,40.884,55.4
3255,-4.9668,40.9507,49.7
3256,-4.9668,40.9674,13.8
3257,-5.1835,40.4174,74.1
3258,-5.0168,40.6507,79.2
3259,-5.0168,40.634,85.4
3260,-5.0168,40.6174,76.6
3261,-4.9168,40.634,87.8
3262,-5.0168,40.5174,86.4
3263,-4.8334,40.6007,79.3
3264,-4.7334,40.5174,84.2
3265,-4.5168,40.5507,39.0
3266,-4.4334,40.584,57.5
3267,-4.2167,40.634,61.4
3268,-5.2279,40.3604,67.4
3269,-5.3335,40.3396,75.1
3270,-5.2501,40.4007,69.5
3271,-5.0812,40.3576,83.9
3272,-4.9879,40.394,81.1
3273,-4.7668,40.5007,66.2
3274,-4.6001,40.5674,66.4
3275,-4.4654,40.3882,83.0
3276,-5.6668,40.3007,56.4
3277,-5.2301,40.279,86.8
3278,-5.1501,40.1799,67.9
3279,-5.1665,40.2262,84.3
3280,-5.1626,40.2382,77.9
3281,-5.1209,40.2187,69.7
3282,-5.0932,40.259,62.2
3283,-5.0334,40.284,62.5
3284,-5.0168,40.3007,76.1
3285,-5.0168,40.3174,73.8
3286,-4.8501,40.3007,84.1
3287,-4.8334,40.334,89.3
3288,-4.8001,40.3007,74.0
3289,-5.3321,40.1479,81.0
3290,-5.2501,40.134,73.0
3291,-5.2501,40.1174,75.0
3292,-5.0501,40.184,58.3
3293,-5.1001,40.2507,63.8
3294,-5.1001,40.2007,66.5
3295,-5.1334,40.184,72.0
3296,-5.0112,40.3285,90.4
3297,-4.7668,40.6507,73.0
3298,-4.7668,40.6507,57.3
3299,-4.7584,40.984,86.5
3300,-4.7668,41.1174,93.2
3301,-5.0834,39.3673,83.5
3302,-5.0668,39.2673,70.7
3303,-6.9502,39.084,64.5
3304,-6.9157,39.0507,69.9
3305,-6.853,39.0812,56.9
3306,-6.8669,39.1173,80.9
3307,-6.7169,39.184,72.8
3308,-6.0502,39.0507,84.9
3309,-5.9835,39.0673,81.2
3310,-5.8335,39.084,77.8
3311,-5.8002,39.1173,78.0
3312,-5.7001,39.034,74.6
3313,-5.6501,39.034,73.9
3314,-7.0502,38.8506,48.8
3315,-6.9835,38.9006,31.7
3316,-6.9669,38.8506,36.0
3317,-6.853,38.7912,54.9
3318,-6.8483,38.794,71.6
3319,-6.8463,38.7893,79.2
3320,-6.8424,38.794,58.9
3321,-6.7169,38.9673,70.8
3322,-6.5669,38.934,43.8
3323,-6.6169,38.8673,70.6
3324,-6.5835,38.834,25.6
3325,-6.4669,38.834,50.8
3326,-6.4669,38.8506,68.2
3327,-6.4169,38.884,66.8
3328,-6.3669,38.8673,33.7
3329,-6.3502,38.8506,65.5
3330,-6.1668,38.8506,35.7
3331,-6.0835,38.884,63.7
3332,-6.0668,38.984,74.9
3333,-5.9668,38.9507,97.3
3334,-5.8168,38.984,96.0
3335,-5.8168,38.9673,58.7
3336,-5.7668,38.984,97.4
3337,-5.7001,38.934,50.6
3338,-5.6501,39.0173,54.7
3339,-5.2668,38.984,61.0
3340,-7.0836,38.8173,33.4
3341,-7.0502,38.784,58.8
3342,-7.0335,38.7673,65.2
3343,-6.9669,38.7173,54.2
3344,-6.8335,38.8006,78.3
3345,-6.6835,38.8006,56.1
3346,-6.4335,38.8006,53.2
3347,-6.6835,38.684,33.4
3348,-6.5169,38.7673,49.7
3349,-6.4057,38.7212,27.4
3350,-6.3657,38.7029,25.2
3351,-6.2835,38.684,48.3
3352,-6.1141,38.8312,63.0
3353,-5.8502,38.784,33.2
3354,-5.8502,38.7006,75.9
3355,-5.7501,38.784,82.2
3356,-5.6335,38.734,84.8
3357,-5.5501,38.7506,61.0
3358,-6.9002,38.5506,66.5
3359,-6.8335,38.5465,63.0
3360,-6.8002,38.634,39.4
3361,-6.7002,38.6506,50.6
3362,-6.4835,38.6173,85.5
3363,-6.4169,38.584,38.3
3364,-6.3168,38.584,37.6
3365,-6.2835,38.5506,34.8
3366,-5.8668,38.584,59.2
3367,-5.7835,38.634,71.6
3368,-5.7335,38.6506,67.0
3369,-5.6501,38.634,87.4
3370,-5.6001,38.584,67.3
3371,-5.5168,38.6173,67.1
3372,-6.8169,38.4173,38.6
3373,-6.7669,38.6173,56.4
3374,-6.6002,38.434,47.4
3375,-6.5169,38.4006,64.8
3376,-6.3335,38.4673,34.8
3377,-6.3502,38.3673,43.3
3378,-6.2502,37.984,42.4
3379,-5.8502,38.484,74.6
3380,-7.0835,38.234,28.9
3381,-7.0002,38.284,53.7
3382,-6.7835,38.3173,51.3
3383,-6.6896,38.2251,33.0
3384,-6.6558,38.194,35.5
3385,-6.4835,38.2173,73.2
3386,-5.7168,38.284,55.8
3387,-6.5669,38.134,63.1
3388,-6.5335,38.034,16.1
3389,1.8003,42.1841,47.0
3390,1.8669,42.2341,13.6
3391,2.0336,42.2341,30.0
3392,2.167,41.8841,16.0
3393,2.1836,41.9341,30.5
3394,2.2003,41.9674,21.4
3395,2.3003,41.9507,23.1
3396,2.417,41.9674,69.0
3397,2.4336,41.9507,75.9
3398,2.467,41.9007,51.6
3399,2.3336,41.8841,69.0
3400,1.8003,41.7007,39.3
3401,2.0336,41.6674,59.2
3402,2.237,41.8213,42.7
3403,2.3253,41.8118,63.7
3404,2.3892,41.7785,57.3
3405,2.3336,41.7674,40.5
3406,2.3947,41.7285,54.5
3407,2.4392,41.7618,56.3
3408,1.5183,41.6202,41.5
3409,1.5169,41.5174,38.0
3410,2.0336,41.6174,28.0
3411,1.4336,41.5007,79.6
3412,2.367,41.534,74.7
3413,2.317,41.5007,67.2
3414,2.3586,41.5368,81.4
3415,2.3586,41.5229,67.4
3416,1.553,41.4515,21.6
3417,1.6749,41.428,35.5
3418,1.6269,41.3515,36.2
3419,1.9305,41.3889,13.3
3420,1.9503,41.334,14.8
3421,1.9169,41.3007,18.0
3422,1.967,41.284,25.1
3423,1.967,41.3174,35.7
3424,2.0108,41.3302,41.0
3425,1.9528,41.2882,24.7
3426,1.9455,41.2696,30.4
3427,2.367,41.6841,35.8
3428,-3.8167,42.9174,78.0
3429,-3.4,42.9674,49.0
3430,-3.45,42.7341,48.7
3431,-3.4334,42.7674,81.2
3432,-3.1667,42.8174,89.7
3433,-3.1,42.6508,50.2
3434,-3.0668,42.1341,52.0
3435,-3.0667,42.1341,61.4
3436,-3.0167,42.0424,57.5
3437,-3.2833,41.9507,79.5
3438,-3.0333,41.9841,81.1
3439,-3.0167,41.9841,63.0
3440,-3.15,41.8674,83.8
3441,-4.0167,41.7341,21.0
3442,-3.9334,41.7507,93.4
3443,-3.8834,41.7674,81.3
3444,-3.8667,41.7507,68.0
3445,-3.9167,41.7174,47.5
3446,-3.8834,41.7007,76.7
3447,-3.8,41.7674,46.0
3448,-3.7667,41.7341,77.9
3449,-3.6334,41.7841,52.2
3450,-3.7334,41.7007,34.3
3451,-3.6834,41.7174,93.0
3452,-3.6334,41.7341,56.6
3453,-3.6167,41.7841,81.2
3454,-3.55,41.7174,76.5
3455,-3.4834,41.8174,56.9
3456,-3.5,41.7507,35.9
3457,-3.5167,41.7007,51.6
3458,-3.45,41.7007,39.6
3459,-3.8167,41.6507,57.1
3460,-3.5834,41.6174,81.4
3461,-3.5667,41.6341,50.5
3462,-3.5167,41.6841,78.5
3463,-3.0333,41.9841,80.8
3464,-3.45,43.1174,72.1
3465,-3.9667,41.8174,42.1
3466,-3.9501,41.7507,75.4
3467,-3.55,41.7674,30.0
3468,-6.2502,40.3507,36.6
3469,-6.7001,40.1998,41.7
3470,-6.6919,40.2424,42.4
3471,-6.5835,40.2174,56.5
3472,-6.5002,40.2507,64.0
3473,-6.1502,40.2174,50.4
3474,-6.0502,40.2507,77.4
3475,-5.6168,40.0174,54.4
3476,-5.7001,40.2674,72.6
3477,-6.4669,40.034,84.7
3478,-6.3169,40.084,60.2
3479,-6.0335,40.0507,61.0
3480,-6.0002,40.034,78.6
3481,-5.8835,40.1507,77.6
3482,-5.8668,40.134,74.8
3483,-5.8335,40.134,61.0
3484,-5.5668,40.1507,70.6
3485,-5.5835,40.1174,83.4
3486,-5.8335,40.1146,78.2
3487,-5.6001,40.0174,88.0
3488,-5.3668,40.134,77.6
3489,-6.8669,39.8673,81.8
3490,-6.5169,39.9173,46.8
3491,-6.4002,39.8673,66.7
3492,-6.0502,39.884,52.1
3493,-5.9168,39.934,81.1
3494,-5.6835,39.9174,74.8
3495,-5.6001,39.934,74.2
3496,-5.5835,39.6673,60.1
3497,-6.3335,39.7173,80.1
3498,-5.5668,39.734,37.3
3499,-5.3501,39.8007,69.0
3500,-5.2168,39.7673,59.6
3501,-7.0836,39.6007,43.3
3502,-6.6502,39.6007,81.4
3503,-6.2668,39.6007,46.9
3504,-5.8668,39.5507,51.4
3505,-5.7835,39.584,69.4
3506,-5.6335,39.634,64.6
3507,-5.3335,39.5507,63.2
3508,-6.6835,39.384,39.7
3509,-6.4169,39.4507,54.7
3510,-6.2835,39.434,82.7
3511,-5.9168,39.3507,67.6
3512,-5.7001,39.384,40.6
3513,-5.3335,39.484,24.6
3514,-6.5946,39.2701,53.0
3515,-6.5002,39.284,66.8
3516,-6.2168,39.334,76.4
3517,-5.346,39.3312,85.5
3518,-6.0168,39.1507,91.9
3519,-5.9168,39.1173,62.7
3520,-5.7168,39.134,70.5
3521,-6.8072,40.1646,81.6
3522,-5.8502,40.2674,54.8
3523,-5.8835,40.2507,63.0
3524,-5.8668,40.234,62.0
3525,-6.8669,40.2174,46.4
3526,-6.7669,40.234,70.5
3527,-6.7835,40.2174,64.0
3528,-5.5668,40.1007,74.1
3529,-5.4668,39.884,80.7
3530,-6.7835,40.184,65.0
3531,-6.6335,40.2174,48.5
3532,-6.0668,40.234,35.0
3533,-6.5835,40.0174,53.4
3534,-6.5669,40.0174,42.9
3535,-6.5502,40.034,39.0
3536,-6.5502,40.0174,72.3
3537,-6.5502,40.0007,6.0
3538,-5.6835,40.0174,75.0
3539,-5.5668,40.034,88.0
3540,-5.5335,40.0674,91.0
3541,-5.4335,40.1007,79.0
3542,-5.4335,40.0507,87.0
3543,-5.4001,40.1174,76.0
3544,-6.5669,39.984,89.0
3545,-6.3169,39.984,65.0
3546,-6.3169,39.9173,61.0
3547,-6.4002,39.9507,44.0
3548,-6.3835,39.9007,66.0
3549,-5.7001,36.9006,16.9
3550,-5.1168,36.9673,17.1
3551,-5.1001,36.9173,72.4
3552,-5.1168,36.9506,45.1
3553,-6.1835,36.7506,14.0
3554,-6.0502,36.7006,35.1
3555,-6.0779,36.6841,75.3
3556,-5.7335,36.7339,20.2
3557,-5.6668,36.7673,38.0
3558,-5.6168,36.8006,14.2
3559,-5.5835,36.8173,24.7
3560,-6.0502,36.5173,29.8
3561,-5.7001,36.5006,66.9
3562,-6.0835,36.4839,11.4
3563,-5.8335,36.2339,17.1
3564,-5.4335,36.3006,48.9
3565,-5.3835,36.3173,93.2
3566,-5.4001,36.2506,92.0
3567,-5.4335,36.2006,78.7
3568,-5.3946,36.1837,67.7
3569,-4.3681,43.3936,84.0
3570,-4.3387,43.3519,72.9
3571,-4.2834,43.3675,29.4
3572,-4.1167,43.4008,58.7
3573,-4.0834,43.4008,53.0
3574,-4.0334,43.4175,54.2
3575,-4.0667,43.3508,57.8
3576,-3.7773,43.3966,40.3
3577,-3.775,43.3958,36.7
3578,-3.65,43.3841,31.9
3579,-3.6167,43.3841,69.8
3580,-3.45,43.3841,67.1
3581,-3.2667,43.3841,15.6
3582,-4.0923,43.3575,45.1
3583,-4.5334,43.3175,50.0
3584,-4.6668,43.2508,43.8
3585,-4.6168,43.2341,19.9
3586,-4.2667,43.2341,41.0
3587,-4.347,43.3338,93.2
3588,-4.2334,43.2841,66.8
3589,-4.2001,43.3008,52.0
3590,-4.3001,43.1841,61.8
3591,-4.1001,43.3008,60.1
3592,-4.0834,43.2008,55.0
3593,-3.9501,43.2008,57.0
3594,-3.8,43.1841,41.0
3595,-3.75,43.2675,30.2
3596,-3.6334,43.3008,34.7
3597,-3.6,43.2174,72.8
3598,-3.7909,43.1986,91.0
3599,-3.4667,43.3008,66.5
3600,-3.35,43.3175,19.3
3601,-4.7001,43.1508,25.8
3602,-4.7168,43.0841,45.3
3603,-4.6668,43.0674,28.0
3604,-4.5168,43.1341,29.7
3605,-4.3501,43.1008,31.2
3606,-4.2501,43.1341,29.8
3607,-4.2445,43.0897,29.6
3608,-4.0834,43.1174,39.9
3609,-4.1501,43.0341,63.4
3610,-3.9334,43.0841,44.6
3611,-3.75,43.1341,55.8
3612,-3.9328,43.1533,64.6
3613,-3.45,43.1508,82.2
3614,-4.1001,42.9508,13.2
3615,-4.0167,42.8841,30.4
3616,-3.9667,42.8508,39.4
3617,-0.1665,40.7507,34.8
3618,-0.1665,40.7174,45.4
3619,-0.2165,40.5507,49.0
3620,-0.1332,40.6174,60.0
3621,-0.0832,40.6507,26.0
3622,-0.0498,40.6007,37.0
3623,0.0002,40.584,23.0
3624,0.2168,40.584,43.0
3625,0.0668,40.3507,36.0
3626,0.3835,40.3674,31.0
3627,-0.2999,40.3007,72.0
3628,0.0668,40.284,57.0
3629,-0.1498,39.784,32.0
3630,-0.3999,40.1507,47.0
3631,-0.3165,40.1174,79.0
3632,-0.4665,40.0507,24.7
3633,-0.4332,40.0174,29.1
3634,0.0335,40.1507,77.0
3635,0.0668,40.134,33.5
3636,0.0668,40.1007,63.6
3637,0.1002,40.084,80.9
3638,-0.4499,39.9174,51.5
3639,-0.4165,39.9007,50.7
3640,-0.2165,39.884,62.7
3641,-0.2665,39.8507,56.4
3642,-0.0498,39.884,91.0
3643,-0.5665,39.8007,25.1
3644,-0.4332,39.7673,37.7
3645,-0.4499,39.8007,65.2
3646,-0.1998,39.7507,68.0
3647,-0.1637,39.7673,56.0
3648,-4.887,39.4451,74.0
3649,-4.7801,39.4465,76.0
3650,-4.6668,39.3673,62.3
3651,-3.2167,39.4007,42.0
3652,-2.9333,39.3507,84.0
3653,-3.7334,39.2673,59.8
3654,-3.5667,39.234,41.0
3655,-3.4334,39.2673,33.0
3656,-3.1833,39.3173,62.0
3657,-2.8667,39.284,36.0
3658,-4.1765,39.0523,19.3
3659,-4.157,39.0348,40.2
3660,-3.2417,39.1118,52.8
3661,-3.1167,39.1173,53.0
3662,-3.8334,38.834,68.2
3663,-3.6945,38.8687,61.2
3664,-3.6536,38.9257,50.0
3665,-3.3947,38.837,64.1
3666,-3.2667,38.884,23.0
3667,-3.0833,38.9173,16.0
3668,-4.0801,38.734,59.4
3669,-3.8956,38.722,37.3
3670,-3.4334,38.8006,44.0
3671,-3.0167,38.7006,36.0
3672,-2.9833,38.8173,50.0
3673,-2.8667,38.7673,27.0
3674,-2.7167,38.684,36.0
3675,-3.6,38.634,49.8
3676,-3.8903,38.5826,64.8
3677,-3.4667,38.6006,45.2
3678,-3.4834,38.6006,25.0
3679,-3.2833,38.584,39.0
3680,-3.4639,39.259,40.0
3681,-3.2333,39.309,52.0
3682,-3.3333,38.8173,47.0
3683,-3.4084,38.8006,57.0
3684,-3.0167,39.1895,63.0
3685,-3.1542,39.3173,95.9
3686,-4.9168,38.634,76.8
3687,-5.1668,38.384,42.4
3688,-4.9001,38.584,71.8
3689,-4.8834,38.4006,73.2
3690,-4.9334,38.3506,43.5
3691,-4.807,38.4409,86.0
3692,-4.8168,38.3979,89.9
3693,-4.8043,38.3562,83.2
3694,-4.7584,38.3812,93.4
3695,-4.7376,38.3451,92.5
3696,-4.6501,38.3506,78.9
3697,-4.5834,38.4006,82.1
3698,-4.5459,38.4534,71.7
3699,-4.5904,38.409,78.5
3700,-4.6001,38.3673,86.0
3701,-5.3335,38.2673,80.2
3702,-5.3501,38.234,71.3
3703,-4.8834,38.2006,48.2
3704,-4.7834,38.2506,46.5
3705,-4.8168,38.2006,44.5
3706,-5.3668,38.084,80.2
3707,-5.3501,38.1006,79.2
3708,-4.9001,38.0173,72.0
3709,-4.8334,38.0506,41.4
3710,-4.4001,38.0506,80.6
3711,-5.0668,37.934,50.7
3712,-4.8501,37.9673,80.7
3713,-4.8001,37.984,53.9
3714,-4.8001,37.8673,66.2
3715,-5.2501,37.7339,66.7
3716,-5.0987,37.7784,58.6
3717,-5.0765,37.8034,62.0
3718,-5.0168,37.784,45.6
3719,-4.9987,37.7312,8.5
3720,-4.7834,37.8173,10.5
3721,-4.7834,37.7673,29.5
3722,-4.9334,37.5173,29.8
3723,-4.6668,37.5173,27.8
3724,-4.2667,37.4673,19.1
3725,-4.4667,37.3673,64.3
3726,-4.1334,37.3839,25.6
3727,-4.3667,37.3173,16.5
3728,-7.9975,43.6994,37.6
3729,-8.117,43.6008,33.8
3730,-7.9836,43.5841,39.4
3731,-7.8336,43.5675,73.5
3732,-8.0503,43.4841,24.9
3733,-8.8337,43.2174,58.5
3734,-8.767,43.2174,43.2
3735,-8.3836,43.2841,47.3
3736,-8.2003,43.3008,55.6
3737,-8.2072,43.3105,74.0
3738,-8.1336,43.3174,46.3
3739,-8.0836,43.1841,63.9
3740,-7.967,43.1841,25.8
3741,-8.8337,43.1341,54.1
3742,-8.8003,43.1674,49.0
3743,-8.7003,43.1674,21.4
3744,-8.7337,43.1174,45.3
3745,-8.6837,43.0994,16.1
3746,-8.5837,43.1341,57.3
3747,-8.5003,43.1174,61.6
3748,-8.1336,43.1508,27.9
3749,-8.0836,43.1341,68.4
3750,-8.017,43.0674,22.8
3751,-8.0003,43.0841,22.4
3752,-9.0837,42.8508,75.9
3753,-9.0504,42.8841,70.4
3754,-9.017,42.9508,45.5
3755,-8.9503,42.9674,65.0
3756,-8.8003,42.9341,74.1
3757,-8.717,42.8841,71.8
3758,-8.6837,42.8841,89.3
3759,-8.4503,42.9008,68.4
3760,-8.367,42.8841,59.7
3761,-8.1336,42.9341,44.8
3762,-8.017,42.898,30.9
3763,-8.867,42.7508,64.7
3764,-8.7503,42.8008,45.6
3765,-8.7003,42.8174,65.5
3766,-8.7837,42.7841,68.5
3767,-8.7003,42.7341,85.0
3768,-8.4003,42.8008,49.1
3769,-8.217,43.3091,5.3
3770,-2.55,40.3507,54.7
3771,-2.2333,40.4674,52.9
3772,-2.2333,40.4674,58.8
3773,-1.8666,40.4007,32.9
3774,-1.8499,40.384,45.4
3775,-1.9166,40.384,12.2
3776,-2.8333,40.2007,49.5
3777,-2.55,40.2174,44.8
3778,-2.0333,40.2507,32.3
3779,-1.9166,40.2507,47.5
3780,-1.9166,40.2174,13.7
3781,-1.8333,40.2507,56.8
3782,-3.0667,40.0507,9.5
3783,-2.7,40.084,34.5
3784,-2.55,40.134,32.7
3785,-2.5166,40.1174,49.7
3786,-2.3666,40.084,22.5
3787,-2.1,40.1674,38.8
3788,-2.0333,40.1674,84.4
3789,-2.0333,40.1673,24.2
3790,-1.9499,40.034,9.8
3791,-1.8999,40.034,50.3
3792,-1.6666,40.1007,35.5
3793,-1.6666,40.0507,85.8
3794,-2.0333,39.884,19.5
3795,-1.9833,39.9674,7.8
3796,-1.9833,39.9507,13.5
3797,-1.9333,39.984,70.5
3798,-1.9333,39.9674,9.2
3799,-1.6833,39.984,71.3
3800,-2.9,39.8173,35.4
3801,-2.7167,39.4673,53.6
3802,-2.7333,39.4507,69.7
3803,-2.75,39.384,77.7
3804,-2.5166,40.5007,48.8
3805,-2.7833,40.284,55.4
3806,-2.4333,40.2007,28.7
3807,-1.7963,40.4118,39.4
3808,-1.7708,40.2124,76.4
3809,-1.7944,40.3813,49.8
3810,2.1336,42.2341,12.8
3811,2.1503,42.3007,28.9
3812,2.2003,42.3174,41.2
3813,2.1836,42.2841,26.7
3814,2.167,42.2507,34.8
3815,2.4892,42.2602,38.6
3816,2.4906,42.2144,32.7
3817,2.7003,42.2841,22.5
3818,2.6837,42.2674,35.0
3819,2.2003,42.3174,42.0
3820,2.5198,42.1521,10.8
3821,2.5503,42.1507,59.3
3822,2.7337,42.1341,15.4
3823,2.4281,41.8424,69.4
3824,2.4225,41.8396,73.6
3825,2.7837,41.9841,58.0
3826,2.7837,41.9507,70.0
3827,2.7503,41.9285,71.0
3828,2.7642,41.8368,67.0
3829,3.017,41.9507,75.0
3830,3.0337,41.9341,58.0
3831,3.1672,41.9201,69.6
3832,2.4378,41.8479,84.8
3833,2.7156,41.7696,27.5
3834,2.7503,42.1507,20.4
3835,-2.55,37.6506,9.6
3836,-2.45,37.7506,35.9
3837,-2.4333,37.8173,6.0
3838,-3.6,37.4228,31.3
3839,-3.5667,37.4006,43.2
3840,-3.3,37.4006,13.3
3841,-2.7667,37.4839,30.3
3842,-2.7667,37.3673,59.0
3843,-2.5833,37.4506,43.7
3844,-3.7334,37.2173,36.8
3845,-3.7334,37.1673,37.6
3846,-3.55,37.2506,34.5
3847,-3.55,37.2673,57.3
3848,-3.5167,37.2673,55.1
3849,-4.1001,37.3173,38.5
3850,-3.1833,37.3172,23.4
3851,-3.0667,37.3173,67.2
3852,-3.1833,37.2673,68.6
3853,-2.8833,37.2506,64.9
3854,-3.1167,37.2339,50.0
3855,-3.0167,37.1839,72.8
3856,-4.0834,37.1673,43.6
3857,-2.8167,37.3339,28.4
3858,-4.0834,37.0506,38.0
3859,-4.0334,37.0839,32.9
3860,-4.0334,37.0173,35.3
3861,-3.9167,37.084,19.9
3862,-3.4834,37.0506,65.0
3863,-3.4667,37.1006,54.3
3864,-3.3834,37.1006,61.0
3865,-3.25,37.1506,76.1
3866,-3.2833,37.0173,58.5
3867,-3.0833,37.0173,66.7
3868,-3.0667,37.1506,58.9
3869,-3.8,36.9839,59.8
3870,-3.5334,37.0006,53.5
3871,-3.35,36.9339,70.2
3872,-3.3,36.9006,70.1
3873,-3.2833,36.9839,54.1
3874,-3.0833,36.9506,62.7
3875,-3.15,36.8673,63.5
3876,-3.05,36.8839,40.5
3877,-3.7,36.7839,68.3
3878,-3.5167,36.7839,62.0
3879,-3.6,36.7839,61.8
3880,-3.55,36.7673,79.7
3881,-3.3653,36.7806,59.8
3882,-3.3686,36.7609,55.7
3883,-3.3661,36.7417,52.6
3884,-2.575,37.634,55.4
3885,-2.55,37.6339,8.9
3886,-2.55,37.6339,6.2
3887,-2.5499,37.6339,7.7
3888,-2.5847,37.6423,16.7
3889,-3.7166,37.1006,49.0
3890,-3.2833,41.084,71.0
3891,-3.2333,41.0507,50.0
3892,-3.1667,41.134,63.5
3893,-2.6833,41.1007,8.6
3894,-2.5166,41.134,11.0
3895,-2.3666,41.034,80.0
3896,-3.2722,40.8618,60.1
3897,-3.2167,40.9674,72.4
3898,-3.15,40.8507,27.0
3899,-3.1333,40.9007,23.4
3900,-3.1,40.9507,20.4
3901,-2.8667,40.8507,26.7
3902,-2.7167,40.884,46.2
3903,-1.8666,40.9674,46.0
3904,-3.4278,40.709,24.5
3905,-3.1167,40.7674,36.0
3906,-3.0833,40.7674,52.0
3907,-2.9833,40.784,19.0
3908,-2.9667,40.7674,30.0
3909,-2.6667,40.8007,57.0
3910,-1.6999,40.7507,33.0
3911,-1.6499,40.8007,72.0
3912,-1.5499,40.784,51.1
3913,-3.3167,40.6007,50.5
3914,-3.1708,40.5326,65.9
3915,-3.0833,40.3007,41.0
3916,-3.2458,40.9146,83.0
3917,-3.15,40.734,48.0
3918,-3.3167,40.6007,50.5
3919,-3.2917,41.059,71.0
3920,-3.1,40.934,20.4
3921,-1.5833,40.7757,51.1
3922,-2.95,40.9507,43.0
3923,-3.4167,40.7049,25.5
3924,-2.8667,40.7674,53.2
3925,-3.1667,40.5674,48.6
3926,-3.0667,40.9924,35.5
3927,-1.8333,43.3675,81.2
3928,-1.7833,43.0341,71.7
3929,-2.4166,43.2174,23.4
3930,-2.35,43.2841,8.7
3931,-2.2677,43.2107,13.4
3932,-2.2002,43.3008,80.2
3933,-2.15,43.2341,1.9
3934,-2.0833,43.2841,6.6
3935,-2.0999,43.2841,61.9
3936,-2.0666,43.3008,61.8
3937,-1.8994,43.2445,45.4
3938,-1.7833,43.2841,64.6
3939,-2.5,43.0341,13.2
3940,-2.8333,43.2675,5.2
3941,-2.7,43.3175,4.6
3942,-2.2166,43.1508,22.6
3943,-2.1166,43.0508,4.5
3944,-1.9333,43.1508,29.1
3945,-2.3,42.9674,8.5
3946,-6.6727,38.0728,42.5
3947,-7.1669,37.984,74.4
3948,-7.1169,37.9673,64.9
3949,-7.0569,37.8392,57.9
3950,-6.4059,36.9166,2.0
3951,-6.9224,37.9573,80.0
3952,-6.8685,37.9459,59.5
3953,-6.8685,37.9328,54.4
3954,-6.7335,37.8673,79.1
3955,-6.6269,37.949,37.0
3956,-6.6502,37.884,18.0
3957,-6.5835,37.8673,77.8
3958,-6.4724,37.8837,46.2
3959,-6.2002,37.9173,59.0
3960,-7.1419,37.7687,42.8
3961,-7.1419,37.7687,52.0
3962,-6.9155,37.6687,31.0
3963,-6.8935,37.7164,46.3
3964,-6.7155,37.7728,63.9
3965,-6.7127,37.7256,62.3
3966,-6.5835,37.7839,60.6
3967,-6.5669,37.5751,84.5
3968,-7.121,37.5751,41.2
3969,-7.121,37.5895,52.5
3970,-6.9169,37.5534,37.0
3971,-6.8919,37.6173,62.7
3972,-7.0002,37.3503,87.3
3973,-6.3502,37.4673,43.0
3974,-6.4669,37.4006,77.7
3975,-6.3724,37.3728,30.1
3976,-7.1699,37.2087,12.7
3977,-6.9335,37.2007,87.3
3978,-6.9332,37.2006,12.7
3979,-6.8502,37.2006,93.0
3980,-6.7335,37.2006,90.0
3981,-6.5835,37.1839,92.0
3982,-6.4962,37.2505,80.3
3983,-6.4335,37.2839,92.7
3984,-6.5169,37.2173,81.0
3985,-6.5002,37.2006,90.0
3986,-6.8169,37.1506,87.3
3987,-6.6835,37.1006,99.9
3988,-6.5044,37.017,92.4
3989,-6.5132,37.1012,92.3
3990,-6.4786,37.1483,94.5
3991,-6.4502,36.9839,23.8
3992,-0.7332,42.8341,40.3
3993,-0.7165,42.8508,13.6
3994,-0.8165,42.7341,15.5
3995,-0.7165,42.7174,25.6
3996,-0.5665,42.6841,73.8
3997,-0.3998,42.8008,52.1
3998,-0.3998,42.7841,20.8
3999,-0.2998,42.7174,59.8
4000,-0.2332,42.7841,45.5
4001,-0.8499,42.6063,59.1
