,Point_ID,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Latitude,Longitude,Fecha,FechaAntes,FechaDespues,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B1dx,B2dx,B3dx,B4dx,B5dx,B6dx,B7dx,B8dx,B9dx,B10dx,B11dx,B12dx,B1dx2,B2dx2,B3dx2,B4dx2,B5dx2,B6dx2,B7dx2,B8dx2,B9dx2,B10dx2,B11dx2,B1cr,B2cr,B3cr,B4cr,B5cr,B6cr,B7cr,B8cr,B9cr,B10cr,B11cr,B12cr,NDVI
125,31621696,25.0,43.0,32.0,7.6,8.07,10.84,6.0,7,0.0,0.7,159.8,37.44709819,-3.066967119,2015-07-16,2015-06-29,2015-08-02,1523,1561,1842,2666,2915,3128,3478,3274,3679,1036,26,3789,2682,764587525.150905,4169139465.875372,7862595419.847333,6303797468.35443,5851648351.648337,8274231678.486998,-4080000000.0000043,12695924764.890297,-32873134328.358208,-2357609710.5508866,15666111573.688604,-1880414472.5666723,6.85020511212166e+16,5.479904976219528e+16,-1.487402625470328e+16,-1.1446813081166906e+16,6.655448700106194e+16,-2.920622146214421e+17,3.355184952978064e+17,-1.4284971502585756e+18,3.795463260921308e+17,4.207217853463932e+16,-7.304965048399371e+16,1.0,0.8630551172602862,0.8387492991055864,0.9526362416457131,0.9634427016354469,0.966970143649448,1.0,0.9092649599081989,1.0,0.28069736273316415,0.006926455581800572,1.0,0.10235690235690237
126,31741664,19.0,41.0,40.0,7.4,7.77,8.12,4.6,1,0.0,0.7,69.8,37.179500533,-2.87994322,2015-07-17,2015-06-30,2015-08-03,1345,1273,1418,1743,1775,1886,2001,1821,2005,512,18,1725,1340,-1448692152.9175043,2151335311.572701,3101145038.167941,810126582.278481,3049450549.450542,2718676122.931442,-3600000000.000004,5768025078.369913,-18569651741.29353,-1153127917.8337998,7106577851.79018,-653983353.1510108,7.243516025131194e+16,1.409213244206588e+16,-2.1860863128716236e+16,5.669174600435597e+16,-9087209519755478.0,-1.493776861213108e+17,1.8736050156739856e+17,-7.629365774189176e+17,2.1662343064004637e+17,1.9280358939365028e+16,-3.230874773081264e+16,1.0,0.8834979431174377,0.9026858294052564,0.9830736571039944,0.9598745708666495,0.982593671208547,1.0,0.9089357205151818,1.0,0.25924786696889535,0.009918478960568125,1.0,0.021885521885521887
127,31681666,18.0,43.0,38.0,6.7,6.9,7.28,9.3,1,7.4,1.2,130.6,37.188237021999996,-2.949685956,2015-07-17,2015-06-30,2015-08-03,1199,1149,1062,1103,1029,1078,1087,1263,1083,315,31,923,592,-1006036217.3038224,-1290801186.9436204,391221374.04580176,-1873417721.5189872,1346153846.153843,212765957.44680852,3520000000.000004,-5642633228.840132,-9552238805.970148,-662931839.4024274,3713572023.3139076,-562255817.903856,-5729677457541205.0,2.4955824347024076e+16,-2.1609151675236548e+16,8.150814095374253e+16,-3.1137029909533836e+16,7.818520195161218e+16,-1.832526645768029e+17,-1.2255816856206963e+17,1.1056351948467314e+17,1.0215928717825244e+16,-1.7801115075844158e+16,1.0,0.9518256858465947,0.871769814801137,0.8928246026665613,0.8285788595331498,0.8638808880478218,0.86627559799737,1.0,0.8670166932412522,0.25945034815614937,0.030167911891587483,1.0,0.0676246830092984
128,31661668,17.0,30.0,52.0,6.6,6.82,8.4,8.2,0,6.3,1.1,54.9,37.203054888000004,-2.9751813210000004,2015-07-17,2015-06-30,2015-08-03,1990,1563,1739,2167,2340,2548,2626,2251,2626,1101,151,2527,1914,-8591549295.774643,2611275964.391692,4083969465.6488576,4379746835.443038,5714285714.285701,1843971631.2056737,-7500000000.000009,11755485893.416943,-18967661691.542286,-2217553688.141923,9891756869.27561,-1041277390.8612196,2.2540895895706902e+17,2.1850051947435696e+16,2822303146891036.0,3.3785794401080068e+16,-1.0632730997472576e+17,-2.2089767449658822e+17,3.8510971786833946e+17,-9.631080747636133e+17,2.0833467665920848e+17,2.8266364513112816e+16,-4.551637910131906e+16,1.0,0.7503150617404949,0.7870861588433894,0.9007462151168649,0.9436260703019379,1.0,1.0,0.8571972581873571,1.0,0.4209724529055481,0.05901321928671327,1.0,0.019013128112267998
129,31461690,29.0,27.0,44.0,7.6,8.16,14.2,15.0,510,4.4,0.8,121.1,37.368673806,-3.234225432,2015-07-18,2015-07-01,2015-08-04,1928,2084,2587,3656,3924,4218,4528,4212,4763,1245,19,5253,4320,3138832997.987926,7462908011.869438,10200381679.38932,6784810126.582278,8076923076.923058,7328605200.945626,-6320000000.000007,17272727272.727295,-43756218905.47263,-2861811391.223155,21790174854.28811,-1584847970.1036181,8.70035214060666e+16,4.061533631335138e+16,-3.259133161075424e+16,3.271172026179188e+16,-2.0558183405973336e+16,-3.226620614880764e+17,4.7185454545454656e+17,-1.913133109034483e+18,5.086369093812124e+17,5.754431896711311e+16,-9.731483274101475e+16,1.0,0.9002049426051693,0.9109501850288492,1.0,0.9938009152142185,1.0,1.0,0.9016438347571257,1.0,0.25853486237285767,0.0037285170112442384,1.0,0.07066598881545501
130,31621678,23.0,37.0,41.0,7.6,8.05,15.6,13.4,236,11.7,1.3,127.6,37.286283581,-3.036363352,2015-07-21,2015-07-04,2015-08-07,1713,1642,1865,2573,2655,2942,3191,3060,3405,945,20,3794,3110,-1428571428.5714278,3308605341.2462916,6755725190.839699,2075949367.0886075,7884615384.615366,5886524822.695035,-2620000000.000003,10815047021.943586,-30597014925.37313,-2159197012.138188,15711906744.379694,-1161882113.130627,9.531542796413917e+16,5.114421141829982e+16,-4.46543494632738e+16,1.4705483588675338e+17,-5.489259785495402e+16,-2.0109987760508362e+17,2.6870094043887206e+17,-1.298183760103974e+18,3.537042029009321e+17,4.171592846992969e+16,-7.024891281228282e+16,1.0,0.8512247352670436,0.8393751411835746,0.9610325299994124,0.9319101637303839,0.9783273300136878,1.0,0.9212297031093257,1.0,0.27417080573342184,0.005450705284149486,1.0,0.08645481981182318
131,31641680,10.0,57.0,32.0,7.5,8.11,13.13,18.4,244,5.1,0.9,40.3,37.307229447,-3.017588157,2015-07-21,2015-07-04,2015-08-07,1814,1762,1941,2422,2679,2943,3180,2875,3320,956,21,3570,2857,-1046277665.9959753,2655786350.148369,4589694656.488553,6506329113.92405,7252747252.747235,5602836879.432624,-6100000000.000007,13949843260.188105,-29402985074.626865,-2182539682.539682,14775187343.88011,-1211143196.8744693,7.448820958036906e+16,2.8693001577747548e+16,1.8288496731254756e+16,1.889666174235911e+16,-4.532720805809361e+16,-2.7666281038847824e+17,4.009968652037626e+17,-1.3590228318123832e+18,3.385627536329252e+17,3.958386327362229e+16,-6.655424871255034e+16,1.0,0.8750416890809359,0.8497027931522718,0.8952949426600619,0.9354363357069481,0.9777072452844785,1.0,0.8804245406480657,1.0,0.2856429363566009,0.00601749123907754,1.0,0.08552010572021902
132,31421694,36.0,23.0,41.0,7.4,7.83,20.5,22.8,367,8.6,2.0,131.7,37.398130521,-3.285501679,2015-07-31,2015-07-14,2015-08-17,1536,1540,1814,2696,2884,3134,3520,3352,3802,1082,21,4371,3086,80482897.38430579,4065281899.109793,8416030534.3511505,4759493670.886076,6868131868.131851,9125295508.274231,-3360000000.000004,14106583072.10033,-33830845771.144276,-2476657329.5985055,18109908409.65863,-2182775607.2702565,8.017704228823914e+16,6.4551166694975656e+16,-3.489061892619348e+16,5.338324549989304e+16,6.2009990113801496e+16,-2.951606503138117e+17,3.4933166144200704e+17,-1.5027407160891745e+18,3.8997746817842995e+17,4.805454187501665e+16,-8.448244803051166e+16,1.0,0.8434063598231493,0.8174440852236591,0.9524916396853996,0.9422073460881114,0.9574612155201159,1.0,0.907869359895234,1.0,0.28008751918473945,0.005013698179513408,1.0,0.10846560846560846
133,31781658,8.0,59.0,33.0,7.1,7.39,4.95,6.0,1,0.0,0.8,35.6,37.131918309,-2.825703906,2015-07-22,2015-07-05,2015-08-08,1506,1258,1275,1571,1741,1979,2137,2108,2175,590,7,2106,1429,-4989939637.826959,252225519.2878339,2824427480.9160323,4303797468.35443,6538461538.461523,3735224586.288416,-580000000.0000006,2100313479.623827,-19713930348.258705,-1360877684.407096,8738551207.327234,-1149991506.7096994,1.0547616010291328e+17,3.816323385205043e+16,1.4116125834335866e+16,5.657377392676184e+16,-7.701200418057968e+16,-1.020147656332959e+17,5.360626959247661e+16,-6.838320949179485e+17,2.282717993016369e+17,2.357476398630795e+16,-4.11679546795876e+16,1.0,0.787130487959462,0.7398767780614512,0.8192108517278573,0.8744415433282039,0.9613706509219222,1.0,0.9758360120347976,1.0,0.2721912793094838,0.0032892759816101676,1.0,0.1459635770589834
134,31541648,11.0,51.0,38.0,6.4,6.6,5.47,7.1,1,0.0,0.8,59.8,37.005856013,-3.074103514,2015-07-24,2015-07-07,2015-08-10,1353,1155,1179,1383,1495,1827,2018,1961,2212,658,16,2415,1588,-3983903420.5231366,356083086.05341256,1946564885.4961843,2835443037.9746833,9120879120.879099,4515366430.260047,-1140000000.0000012,7868338557.99374,-19328358208.955223,-1498599439.77591,9987510407.993345,-1404790215.7295737,8.732367216451805e+16,2.3597652810723624e+16,8481661760291026.0,1.591249641241624e+17,-1.2652507391810552e+17,-1.3369660591631318e+17,1.8016677115987504e+17,-8.525610271770845e+17,2.2176316877088698e+17,2.681164763718313e+16,-4.7428395602510104e+16,1.0,0.7942693841181647,0.7408746477763769,0.7663376874939024,0.793064964979637,0.9325304719705284,0.9866576975708479,0.9133393645621782,1.0,0.2945665471207737,0.006808803082415152,1.0,0.1728468899521531
135,31201668,34.0,15.0,51.0,7.1,7.36,14.79,31.0,127,4.5,3.0,334.1,37.131264053,-3.4838464360000003,2015-07-25,2015-07-08,2015-08-11,1473,1397,1509,1840,2065,2422,2717,2676,2991,926,18,3250,2143,-1529175050.30181,1661721068.2492585,3158396946.5648875,5696202531.645569,9807692307.692284,6973995271.867612,-820000000.000001,9874608150.470232,-25684079601.990047,-2119514472.4556484,13455453788.509584,-1880414472.5666723,6.420314121833132e+16,2.2205873565513788e+16,2.421570214771644e+16,1.0408834876067632e+17,-7.784881966551277e+16,-1.842552073727568e+17,2.1389216300940493e+17,-1.114692406033239e+18,2.930916060887363e+17,3.635613506294405e+16,-6.384624588291534e+16,1.0,0.8442158508769014,0.7936581994579052,0.8053735153522299,0.850096756165868,0.9452528916534365,1.0,0.9277887820074565,1.0,0.3067442118213638,0.005683719596084076,1.0,0.1851195748449956
136,31661692,20.0,45.0,35.0,7.6,8.09,13.64,12.8,294,7.1,1.3,123.7,37.417522053,-3.015750108,2015-07-28,2015-07-11,2015-08-14,1802,1655,1908,2633,2901,3194,3518,3322,3835,1086,63,4151,3316,-2957746478.8732376,3753709198.8130574,6917938931.297714,6784810126.582278,8049450549.45053,7659574468.085106,-3920000000.0000043,16081504702.194376,-34191542288.557213,-2387955182.072829,17019150707.743559,-1418379480.2106338,1.3503934965163563e+17,4.694702867187919e+16,-1270313022093855.5,3.201621323717093e+16,-1.0710881356192946e+16,-2.7374880539208298e+17,4.0003009404388806e+17,-1.5759575859169795e+18,3.9556700381199475e+17,4.5301367623287544e+16,-7.675907655268195e+16,1.0,0.8062296192168564,0.7973799090149246,0.9012144833856427,0.929535606270302,0.9665396370625109,1.0,0.8950489877101412,1.0,0.2806984585040334,0.015556859204407442,1.0,0.11570109151973132
137,31561686,9.0,60.0,31.0,7.2,7.51,10.5,11.6,4,0.0,1.4,41.6,37.348497945,-3.11647576,2015-07-28,2015-07-11,2015-08-14,2032,1711,1702,1984,2079,2455,2600,2166,2811,1222,226,2861,2229,-6458752515.09054,-133531157.27002971,2690839694.6564903,2405063291.1392403,10329670329.670305,3427895981.0874705,-8680000000.00001,20219435736.67714,-19763681592.0398,-2324929971.988795,10970024979.184021,-1073551894.0037371,1.2726803536862186e+17,4.1904612046387544e+16,-2726874079363075.0,2.0062296300078643e+17,-1.8960918540062685e+17,-2.8623867567582694e+17,5.779887147335436e+17,-1.2533892579535104e+18,2.1689989577177862e+17,3.103397514279368e+16,-5.013978714899153e+16,1.0,0.8056523602511569,0.7570624529829457,0.8125748946416126,0.8267923786482883,0.9509126378557605,0.9775116199778358,0.7870314921259567,1.0,0.4338922918151052,0.07943857910280218,1.0,0.043855421686746984
138,31421676,12.0,38.0,49.0,5.3,5.77,6.73,13.6,0,5.5,1.3,49.6,37.237394349,-3.254428759,2015-07-28,2015-07-11,2015-08-14,1196,1317,1494,1957,2046,2372,2650,2494,2753,719,16,2645,1869,2434607645.8752503,2626112759.6439176,4417938931.297712,2253164556.962025,8956043956.043934,6572104018.912529,-3120000000.0000033,8119122257.053302,-25298507462.686565,-1640989729.225023,10945045795.170698,-1318158654.6628165,3853221605003362.5,2.6584958036406456e+16,-2.0656244029920692e+16,1.696931493438458e+17,-6.549285541569778e+16,-2.2912775458422064e+17,2.2478244514106634e+17,-1.0475745993648874e+18,2.94247733003253e+17,2.9379167890746308e+16,-5.105414009089726e+16,1.0,0.9350518158403116,0.8805704451988915,0.912494779971873,0.884358757716991,0.960651175906282,1.0,0.9193176857123568,1.0,0.2622740859190641,0.0059709625077962805,1.0,0.1206470456077286
139,31621666,13.0,38.0,49.0,7.3,7.7,7.17,7.0,1,4.6,0.9,31.1,37.179046444,-3.016073297,2015-07-22,2015-07-05,2015-08-08,2000,1670,1598,1678,1828,2155,2373,1992,2456,1084,120,2158,1918,-6639839034.205228,-1068249258.1602377,763358778.6259547,3797468354.4303794,8983516483.516462,5153664302.600472,-7620000000.000009,14545454545.454563,-17064676616.915422,-2250233426.7040143,8484596169.858458,-407677934.4317989,1.1210442205321906e+17,2.7175193424127492e+16,2.895142725004224e+16,1.3129235769838182e+17,-1.0521571925593354e+17,-3.019778794941012e+17,4.433090909090919e+17,-9.909132025821325e+17,1.8425924365934586e+17,2.5057958908875976e+16,-3.702029185799443e+16,1.0,0.8128467590360394,0.7507889102353255,0.7479832396794257,0.7994098512258291,0.9262410976451555,1.0,0.8218935438871893,1.0,0.44719255195350827,0.05324891867015624,1.0,0.08555858310626703
140,31882142,31.0,38.0,31.0,7.1,7.77,15.27,7.4,162,14.5,1.2,282.1,41.459037983,-3.589117298,2015-07-01,2015-06-14,2015-07-18,1326,1099,1191,1651,1903,2078,2320,2090,2539,879,19,3964,3071,-4567404426.559354,1364985163.2047482,4389312977.099239,6379746835.443037,4807692307.692296,5721040189.125296,-4600000000.000005,14075235109.717886,-20646766169.15423,-2007469654.5284777,16423813488.759378,-1516901647.6983185,1.1936397564917704e+17,4.4871332550363384e+16,1.8992689488013348e+16,-3.979884880381622e+16,2.5091974764642784e+16,-2.4399622196513715e+17,3.735047021943583e+17,-1.0884639899332965e+18,2.318320462018128e+17,4.302353674903794e+16,-7.469073745402875e+16,1.0,0.7469804610307801,0.7139240707122336,0.83614393279221,0.9105324644958487,0.9461060705571644,1.0,0.8517749977607262,1.0,0.32652740367042093,0.005417719456469227,1.0,0.1173483025928896
141,33761994,34.0,20.0,47.0,7.6,8.03,24.1,19.6,473,21.5,2.2,227.3,40.417064285,-1.125019319,2015-06-19,2015-06-02,2015-07-06,1814,1798,1995,2436,2488,2871,3135,3189,3440,1254,135,3940,3097,-321931589.53722316,2922848664.688428,4208015267.1755753,1316455696.2025316,10521978021.977997,6241134751.773049,1080000000.0000012,7868338557.99374,-27189054726.368156,-2612044817.9271703,15840965861.781858,-1431968744.6916935,6.5287329058866184e+16,1.9067753746100116e+16,-2.7591217280277148e+16,2.3305119812089782e+17,-1.1760558434628949e+17,-1.2201264188588766e+17,1.3576677115987493e+17,-1.0989778459047629e+18,3.056842028413058e+17,4.307425462116953e+16,-7.1910635330864136e+16,1.0,0.8958455752172846,0.8793062223434663,0.9103502110219276,0.8793640909417796,0.9664387621058832,1.0,0.9601943335912929,1.0,0.35893471315672815,0.03571756577274139,1.0,0.13386666666666666
142,33022170,21.0,29.0,51.0,7.2,7.51,15.64,33.8,54,5.5,3.9,232.0,41.883886118,-2.293002171,2015-07-17,2015-06-30,2015-08-03,1381,1219,1289,1399,1727,1993,2348,2067,2616,886,12,3432,2498,-3259557344.0643845,1038575667.6557866,1049618320.6106877,8303797468.35443,7307692307.69229,8392434988.179668,-5620000000.000007,17210031347.962402,-21517412935.323383,-2040149393.090569,14238134887.593681,-1586546628.1637506,8.648154953159293e+16,163837580933250.78,6.921926667694414e+16,-2.521785216866177e+16,2.980062309031251e+16,-3.312632384912453e+17,4.566006269592487e+17,-1.2140264665606843e+18,2.4225452166956237e+17,3.799786246658321e+16,-6.588127192238735e+16,1.0,0.7985854479039807,0.7478108689779563,0.6890270339980522,0.8047539175208782,0.8847853644937484,0.9880839305328899,0.81937860449737,1.0,0.3277121708823903,0.003785114645007792,1.0,0.19272937103289092
143,32461700,17.0,46.0,37.0,7.4,7.92,7.46,3.6,1,0.0,0.5,90.7,37.60788866,-2.139092876,2015-07-04,2015-06-17,2015-07-21,1557,1479,1450,1667,1742,2061,2225,2149,2354,806,14,2230,1609,-1569416498.993963,-430267062.31454015,2070610687.022902,1898734177.2151897,8763736263.736242,3877068557.9196215,-1520000000.0000017,6426332288.401261,-19253731343.28358,-1848739495.7983189,9225645295.587017,-1054866655.3422797,2.2920511804414932e+16,3.7105011117766216e+16,-1640043032516340.0,1.7379752117774816e+17,-1.3424911279715958e+17,-1.2759027323687053e+17,1.5892664576802544e+17,-8.050176687048549e+17,2.164799981030505e+17,2.5850571408462496e+16,-4.2799799962236904e+16,1.0,0.8938623541121375,0.8114160476570874,0.8364946311029089,0.8413739157331191,0.9622219894652613,1.0,0.9328250586317923,1.0,0.34434298796173624,0.006168036465648048,1.0,0.12631027253668764
144,32062214,57.0,9.0,34.0,7.6,8.32,9.69,2.1,630,0.0,0.3,39.6,42.126966288,-3.519297863,2015-07-12,2015-06-25,2015-07-29,1603,1785,1975,2547,2632,3107,3450,3374,3750,1130,15,4142,3297,3661971830.9859133,2818991097.9228497,5458015267.175576,2151898734.177215,13049450549.450518,8108747044.917257,-1520000000.0000017,11786833855.799387,-32587064676.616913,-2602707749.7665725,17181515403.830154,-1435366060.8119586,-1.6961382959015356e+16,3.9154661264877256e+16,-3.154691348280881e+16,2.75887387728438e+17,-1.3573361276190243e+17,-2.2762995378054986e+17,2.6613667711598806e+17,-1.3910313019566254e+18,3.729397627717704e+17,4.618166002240131e+16,-7.750575130991726e+16,1.0,0.9530630814777693,0.8821132712774339,0.9070239288918376,0.8707736417836779,0.9648232236007315,1.0,0.9286706659273076,1.0,0.29798961139847846,0.003734792066324322,1.0,0.1396723526431346
145,31222286,9.0,69.0,21.0,6.0,6.44,4.28,8.0,1,0.0,0.6,35.4,42.623009459,-4.674292715,2015-07-21,2015-07-04,2015-08-07,1346,1470,1667,2145,2311,2743,3089,3147,3407,1242,50,3161,2033,2494969818.9134793,2922848664.688428,4561068702.290079,4202531645.56962,11868131868.13184,8179669030.732861,1160000000.0000012,8150470219.435746,-26927860696.51741,-2782446311.858076,12951706910.907585,-1916086291.829455,8609232309355098.0,2.4305935275988896e+16,-3421155121378427.5,1.9406582841929667e+17,-1.0133139663183984e+17,-1.659496224759541e+17,1.3980940438871506e+17,-1.0996341979922633e+18,3.003160993116832e+17,3.672771527256222e+16,-6.1897557047198376e+16,1.0,0.9183420992256268,0.8565703536245775,0.863794560464003,0.8604943886258166,0.9550123868801441,1.0,0.9585338342089731,1.0,0.367391100527214,0.01543261896035494,1.0,0.1893424036281179
146,31202288,26.0,35.0,39.0,4.9,5.36,5.28,9.2,0,31.6,1.0,207.6,42.63717106,-4.702673235,2015-07-21,2015-07-04,2015-08-07,1520,1471,1706,2260,2352,2602,2833,2799,3010,1119,21,3709,2913,-985915492.9577459,3486646884.272998,5286259541.984736,2329113924.050633,6868131868.131851,5460992907.801418,-680000000.0000007,6614420062.695932,-23519900497.512436,-2563025210.084033,15353871773.522076,-1352131815.8654664,8.999119471289218e+16,2.670048453578248e+16,-2.8217038339065892e+16,1.1491184668560046e+17,-3.865766374534147e+16,-1.4517713730026995e+17,1.4588840125391882e+17,-9.446495473419562e+17,2.6065765282871146e+17,4.1822822090583816e+16,-6.9550389631088904e+16,1.0,0.8592925794058859,0.865076606784838,0.9509088567495481,0.9299499099131777,0.974643030765337,1.0,0.9516981376469812,1.0,0.3627189909021099,0.006026110771325321,1.0,0.10654279501877842
147,31802332,27.0,13.0,60.0,6.2,6.34,18.04,59.2,5,11.7,6.5,181.5,43.129415923,-4.076221939,2015-06-29,2015-06-12,2015-07-16,5539,5608,5378,5751,5897,6338,6747,6394,6958,2359,24,5613,4477,1388329979.8792748,-3412462908.0118704,3559160305.343514,3696202531.6455693,12115384615.384586,9669030732.86052,-7060000000.000008,17680250783.69908,-57201492537.31343,-5450513538.748832,23268109908.409676,-1929675556.3105147,-9.659543033986203e+16,1.0343654619221642e+17,1307654831126483.2,2.1314385022124093e+17,-6.720752424516651e+16,-3.9548536011490605e+17,4.9480501567398234e+17,-2.347390072759016e+18,6.436688930169725e+17,6.703693615116363e+16,-1.0490335330857706e+17,1.0,0.9811864743783154,0.9031176918720051,0.9089377694953656,0.9117945470716273,0.9607754438789881,1.0,0.9299260400764088,1.0,0.3462181320546051,0.003970660933034636,1.0,0.052943598188554965
