,Point_ID,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Latitude,Longitude,Fecha,FechaAntes,FechaDespues,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,NDVI
386,29982180,,,,4.7,5.1,8.0,4.9,0,16.0,0.7,61.3,41.461419090999996,-5.904655322000001,2015-07-18,2015-07-01,2015-08-04,1397,1610,1920,2761,2744,3003,3324,3506,3600,1282,14,4270,2751,0.11887665549704803
387,30082172,,,,4.3,4.83,8.4,2.4,0,14.1,0.3,55.3,41.40974345,-5.768964895,2015-07-11,2015-06-24,2015-07-28,1382,1426,1814,2710,2949,3417,3779,3782,4024,1338,19,4626,3733,0.16512630930375846
388,30182196,,,,6.5,6.91,14.29,6.1,0,19.0,0.8,142.2,41.640112411,-5.706536888,2015-07-18,2015-07-01,2015-08-04,1332,1378,1537,2140,2408,2783,3104,3149,3571,1227,16,3808,2340,0.19077330308186802
389,30262190,,,,7.8,8.24,20.8,9.3,122,17.4,1.3,323.9,41.602111579,-5.59868403,2015-07-16,2015-06-29,2015-08-02,1499,1616,2001,2892,3093,3384,3692,3504,3914,1088,16,4505,2865,0.09568480300187618
390,30242188,,,,7.3,7.54,10.1,5.6,1,11.0,0.7,227.5,41.580751964,-5.617650544,2015-07-16,2015-06-29,2015-08-02,1457,1453,1734,2297,2351,2866,3214,2932,3374,933,16,4118,2960,0.12143813348632626
391,28961916,,,,7.6,8.17,14.13,13.3,250,24.7,0.9,186.1,38.937062283,-6.477087825,2015-07-10,2015-06-23,2015-07-27,1334,1288,1380,1725,1866,2228,2500,2351,2674,729,12,2908,2152,0.1535819430814524
392,28461908,,,,6.2,6.45,11.11,10.8,0,24.5,1.0,229.8,38.767476305,-7.021803257,2015-07-01,2015-06-14,2015-07-18,1642,1780,2001,2793,3018,3330,3579,3655,3958,1723,22,4465,3004,0.1336848635235732
393,28761906,,,,5.9,6.33,10.98,8.1,0,12.3,0.8,147.8,38.809608612,-6.679916707,2015-06-26,2015-06-09,2015-07-13,1503,1334,1487,2074,2264,2398,2635,2609,2839,1364,23,3860,3038,0.11424300661968824
394,29682168,,,,4.4,5.31,3.77,10.3,0,5.9,1.2,27.6,41.298335809,-6.228033459,2015-07-23,2015-07-06,2015-08-09,1249,1211,1284,1767,2011,2229,2503,2500,2890,1196,16,4236,2524,0.17178345441762363
395,30482176,,,,4.2,4.71,10.11,3.3,0,33.7,0.5,94.0,41.519047166,-5.308407592,2015-07-15,2015-06-28,2015-08-01,1583,1639,1961,2713,2662,2954,3244,3478,3570,1042,18,4227,3044,0.123566467452754
396,30442178,,,,7.4,7.85,12.99,6.4,4,21.8,0.8,153.1,41.529400333000005,-5.359900476,2015-07-15,2015-06-28,2015-08-01,1490,1552,1728,2283,2417,2762,3068,3058,3370,935,16,4090,2796,0.145103913124883
397,33061810,,,,7.5,7.61,261.0,17.8,205,27.3,1.6,309.2,38.676754881,-1.6390198619999998,2015-07-07,2015-06-20,2015-07-24,1821,1797,2088,2779,2935,3200,3476,3351,3749,1224,19,4809,3792,0.0933115823817292
398,30422170,,,,4.7,5.43,3.37,1.6,0,9.4,0.2,46.5,41.455111846,-5.365503715,2015-07-15,2015-06-28,2015-08-01,1581,1574,1827,2594,2822,3137,3423,3252,3649,1042,16,4482,3434,0.1125555935682518
399,30082168,,,,6.6,7.1,7.82,6.3,0,34.3,0.7,311.1,41.374469356,-5.759810407000001,2015-07-12,2015-06-25,2015-07-29,1419,1584,1763,2343,2550,2712,3024,2945,3336,1067,14,3931,2598,0.11384266263237519
400,29982166,,,,4.7,5.55,8.11,6.4,0,9.5,0.8,111.0,41.33801016,-5.872357382000001,2015-07-11,2015-06-24,2015-07-28,1331,1283,1415,1956,2072,2355,2632,2712,2985,1135,18,4172,2631,0.16195372750642673
401,29362142,,,,4.1,4.76,4.04,6.6,0,11.1,0.8,56.1,41.007100072,-6.539818368,2015-07-04,2015-06-17,2015-07-21,1386,1305,1353,1807,1952,2161,2467,2534,2915,1052,19,4376,2724,0.16747293250403134
402,29162146,,,,4.7,5.37,5.6,8.8,0,0.0,1.1,56.3,41.002678927,-6.781966353,2015-07-04,2015-06-17,2015-07-21,1420,1302,1300,1618,1721,1983,2207,2194,2545,749,17,3404,2283,0.15110178384050368
403,29282160,,,,5.1,5.59,2.88,6.1,0,16.8,0.7,38.4,41.149658171,-6.6759751089999995,2015-06-27,2015-06-10,2015-07-14,1403,1412,1506,1968,2167,2447,2750,2911,3186,1265,17,4326,2803,0.19327731092436976
404,29262144,,,,4.4,4.99,3.4,7.5,0,30.8,0.7,25.3,41.004964347,-6.660892231,2015-06-27,2015-06-10,2015-07-14,1398,1421,1487,1900,1907,2214,2468,2715,2833,944,17,3841,2487,0.17659804983748645
405,29342128,,,,4.6,5.26,3.77,8.2,0,11.4,1.0,69.6,40.879954306,-6.529879052999999,2015-06-26,2015-06-09,2015-07-13,1568,1557,1792,2513,2691,2955,3282,3327,3616,1307,19,4322,2961,0.1393835616438356
406,29482162,,,,4.3,4.96,32.5,6.6,0,10.8,0.8,31.2,41.206644633,-6.447497877999999,2015-07-06,2015-06-19,2015-07-23,1395,1328,1420,1895,2053,2412,2683,2831,3151,1136,18,4431,2714,0.19805332204824375
407,28721932,,,,5.7,6.01,6.47,6.3,0,22.5,0.7,157.6,39.030986027,-6.783998842000001,2015-07-06,2015-06-19,2015-07-23,1661,1889,2210,3044,3240,3518,3867,4072,4233,1804,25,4464,2990,0.14446318156267565
408,31321930,,,,6.5,6.98,41.9,10.4,0,69.3,1.2,920.9,39.484693588,-3.8270054239999998,2015-07-15,2015-06-28,2015-08-01,1443,1490,1659,2302,2536,2769,2952,2948,3285,1322,20,4127,2959,0.12304761904761904
409,29822380,,,,4.1,4.68,38.3,102.9,0,25.8,7.9,132.7,43.189495908000005,-6.578738779,2015-07-02,2015-06-15,2015-07-19,6508,6684,6461,6954,6954,7277,7634,7312,7817,2709,27,6405,5011,0.025094630590214495
410,32762332,,,,7.1,7.19,45.5,26.5,4,34.4,2.4,110.6,43.284509851,-2.91232412,2015-07-23,2015-07-06,2015-08-09,3242,2895,2599,2576,2716,3311,3633,3456,3774,1897,510,1720,1433,0.14588859416445624
411,32722342,,,,5.3,5.66,63.0,72.6,0,18.5,4.6,157.2,43.367036834,-2.980828123,2015-07-24,2015-07-07,2015-08-10,2560,2258,1986,1865,2009,2628,2920,2786,3125,1555,496,1242,1006,0.19802193076757688
412,32762344,,,,4.8,5.45,6.83,31.3,0,5.7,2.3,89.8,43.390991203,-2.9361295110000003,2015-07-24,2015-07-07,2015-08-10,3019,2821,2524,2439,2558,3101,3357,3259,3481,1933,772,1508,1275,0.14391014391014392
413,33481840,,,,7.6,8.17,17.27,22.8,489,24.4,1.7,127.8,39.002149077,-1.208506045,2015-07-02,2015-06-15,2015-07-19,1670,1678,1939,2686,2979,3259,3621,3554,4109,1317,21,4776,3099,0.1391025641025641
414,28322424,,,,4.6,4.83,7.15,66.3,0,0.0,6.0,86.9,43.260033058000005,-8.500435637999999,2015-06-11,2015-05-25,2015-06-28,5946,6060,6063,6410,6275,6694,6974,6853,7180,3044,31,5771,4787,0.033401191284023225
415,35062076,,,,7.2,7.72,21.2,21.6,410,9.2,2.0,163.1,41.312348861,0.27716123,2015-08-15,2015-07-29,2015-09-01,1750,1652,1833,2357,2431,2673,2905,2833,3185,853,20,4290,3501,0.09171483622350675
416,31081642,,,,6.8,7.22,12.44,12.5,1,5.2,1.1,77.5,36.87999965,-3.570811818,2015-08-25,2015-08-08,2015-09-11,1229,1095,1105,1192,1261,1523,1676,1614,1747,560,11,1436,1053,0.150392017106201
417,33122092,,,,7.4,7.85,17.7,16.5,299,42.3,1.6,209.7,41.203640915,-2.036212101,2015-07-13,2015-06-26,2015-07-30,1370,1270,1567,2483,2674,2923,3175,3033,3251,1089,16,3950,3003,0.09970993473531545
418,33122098,,,,7.7,8.29,17.28,8.9,237,13.1,0.8,369.3,41.257117819,-2.046669676,2015-07-13,2015-06-26,2015-07-30,1618,1605,2049,3257,3502,3776,4133,3983,4383,1320,18,5316,4485,0.10027624309392265
419,33142100,,,,7.7,8.24,15.58,5.6,218,6.8,0.8,169.1,41.277812321999996,-2.0266057330000002,2015-07-13,2015-06-26,2015-07-30,1331,1203,1437,2156,2281,2487,2692,2635,2794,976,16,3813,3182,0.09997912753078689
420,32582102,,,,7.6,8.12,15.28,9.9,98,13.2,0.9,407.8,41.213151065,-2.689085395,2015-07-17,2015-06-30,2015-08-03,1618,1782,2090,2929,3129,3480,3848,3786,4187,1379,18,4736,3291,0.1276247207743857
421,33082116,,,,7.6,7.72,234.0,17.6,547,7.3,1.2,282.8,41.411749571,-2.1253994919999997,2015-07-22,2015-07-05,2015-08-08,2782,2754,2980,3541,3673,3949,4211,4150,4413,1588,20,5217,3805,0.07918346118840203
422,33022128,,,,7.6,8.25,19.45,9.4,256,0.0,0.9,235.3,41.509934004,-2.21753351,2015-07-22,2015-07-05,2015-08-08,1319,1320,1589,2338,2742,3246,3542,3182,3802,1176,17,4379,3359,0.15289855072463768
423,33042120,,,,7.6,8.13,20.8,14.7,214,12.7,1.4,609.5,41.441587371,-2.179688331,2015-07-22,2015-07-05,2015-08-08,1409,1087,1074,1342,1817,2103,2291,1996,2615,1082,20,3389,2404,0.19592570401437986
424,33142118,,,,7.6,8.2,15.45,5.6,120,5.1,1.1,241.8,41.438220079000004,-2.058092003,2015-07-23,2015-07-06,2015-08-09,1502,1623,1934,2777,2995,3280,3638,3609,4028,1408,20,4596,3022,0.13028499843407454
425,32922100,,,,7.5,8.1,17.29,23.7,318,5.6,1.5,345.7,41.24593758,-2.285607384,2015-07-25,2015-07-08,2015-08-11,2089,2300,2498,2961,3219,3508,3792,3614,4128,1297,21,5201,4038,0.09931558935361216
426,33122120,,,,7.5,8.0,31.0,24.8,214,10.0,1.7,491.2,41.453161176,-2.0852249290000002,2015-07-23,2015-07-06,2015-08-09,1512,1601,1800,2435,2616,2893,3231,3141,3633,1381,18,4302,2849,0.12661406025824964
427,33042102,,,,7.6,8.22,18.05,6.4,644,44.4,0.9,463.1,41.281227558000005,-2.147882903,2015-07-12,2015-06-25,2015-07-29,1636,2017,2448,3433,3430,3641,3953,4018,4279,1229,21,5025,3779,0.07851295128170716
428,32962096,,,,7.5,8.1,28.8,10.5,483,27.1,1.1,207.3,41.216148739,-2.231449625,2015-07-12,2015-06-25,2015-07-29,1983,2183,2791,3905,4102,4431,4802,4606,5069,1514,24,6039,5001,0.08236399953001998
429,33222102,,,,7.8,8.36,22.7,12.2,324,12.8,0.6,175.5,41.307065019,-1.935826966,2015-07-25,2015-07-08,2015-08-11,1605,1923,2589,3975,4061,4383,4802,4651,4950,1272,18,5747,4734,0.07836772548110364
430,31021664,,,,7.5,8.19,13.83,9.9,81,7.0,1.0,130.6,37.066735105,-3.67556815,2015-08-23,2015-08-06,2015-09-09,1720,1962,2397,3428,3350,3770,4109,4300,4503,1315,16,4235,2787,0.11283643892339544
431,31001666,,,,7.4,7.51,224.0,15.6,198,0.0,1.0,293.6,37.081353082,-3.7011774710000003,2015-08-23,2015-08-06,2015-09-09,1740,1874,2118,2546,2622,2880,3071,3057,3267,953,15,3114,1968,0.09120114224522577
432,32962114,,,,7.6,8.12,21.0,10.1,352,9.8,1.1,211.3,41.376487212,-2.263415105,2015-07-26,2015-07-09,2015-08-12,1790,1849,2377,3431,3573,3858,4236,4091,4457,1445,20,5423,4633,0.08774262164318
433,32882106,,,,7.8,8.32,20.4,12.3,413,8.3,1.2,619.6,41.293505805,-2.34339818,2015-07-25,2015-07-08,2015-08-11,1527,1704,1956,2614,2771,3014,3335,3288,3645,1148,19,4326,2931,0.11419857675364284
434,32081894,,,,7.7,8.29,16.07,10.3,92,32.1,0.8,186.0,39.284594811,-2.893223935,2015-07-14,2015-06-27,2015-07-31,1493,1452,1657,2384,2596,2951,3267,3188,3579,1057,21,4068,2764,0.14429289303661164
435,31661902,,,,7.6,7.62,304.0,22.4,237,7.5,2.6,431.0,39.29043514,-3.386597127,2015-07-13,2015-06-26,2015-07-30,1949,2105,2235,2763,2858,3042,3345,3351,3706,1091,22,4895,3480,0.09617271835132483
436,31881898,,,,7.7,8.55,14.26,3.9,312,5.2,0.5,78.1,39.289389308000004,-3.128480727,2015-07-14,2015-06-27,2015-07-31,1970,2035,2414,3418,3568,3874,4141,4024,4401,1327,25,5519,4416,0.08142972319269014
437,31881902,,,,7.8,8.53,17.96,9.7,258,21.7,0.6,262.8,39.325025009,-3.135690624,2015-07-14,2015-06-27,2015-07-31,1945,2047,2372,2970,3025,3425,3768,3904,4058,1220,21,4856,3868,0.1358743089903986
438,31602000,,,,7.6,8.15,15.76,5.5,582,9.1,1.1,150.6,40.152556403,-3.639229867,2015-07-06,2015-06-19,2015-07-23,1629,1530,1669,2186,2499,2801,3051,2884,3441,1453,18,4122,2811,0.13767258382642997
439,31861900,,,,7.7,7.81,249.0,10.8,399,15.2,1.5,263.4,39.304090685,-3.1548975639999997,2015-07-14,2015-06-27,2015-07-31,2087,2163,2408,3033,3230,3471,3809,3777,4218,1266,25,5264,3934,0.1092511013215859
440,32061916,,,,7.8,8.21,38.7,14.0,200,10.7,1.3,1271.6,39.477612126,-2.95517876,2015-07-15,2015-06-28,2015-08-01,1589,1597,1882,2663,2765,3068,3291,3214,3562,1087,20,4568,3508,0.09375531733877829
441,30981692,,,,7.4,7.86,16.72,12.0,683,33.4,1.7,70.9,37.310045005,-3.76958437,2015-07-14,2015-06-27,2015-07-31,1721,1656,1879,2255,2324,2794,3155,3270,3463,915,27,3765,2649,0.18371040723981902
442,31501642,,,,7.3,7.65,8.29,10.7,1,13.4,1.4,202.6,36.946051449,-3.1081005239999997,2015-07-24,2015-07-07,2015-08-10,1389,1249,1297,1541,1620,1822,1985,1859,2111,525,15,2214,1535,0.09352941176470589
443,30881676,,,,7.5,7.88,18.33,9.0,653,43.7,1.4,312.1,37.15106255,-3.8514885289999996,2015-08-06,2015-07-20,2015-08-23,1638,1526,1632,2107,2313,2772,3142,3046,3462,927,16,3929,2780,0.18222394721521443
444,30901666,,,,7.5,7.99,16.31,15.9,519,27.7,1.2,106.3,37.065131623,-3.81152185,2015-08-06,2015-07-20,2015-08-23,1780,1730,2060,2969,3271,3551,3843,3507,4070,1056,18,4655,3556,0.08307597282273008
445,32582252,,,,7.6,8.08,15.36,17.8,140,35.3,1.3,160.7,42.546495344,-2.972668482,2015-06-27,2015-06-10,2015-07-14,1503,1383,1508,1902,2057,2410,2644,2622,2962,867,15,3520,2478,0.15915119363395225
446,33442180,,,,7.9,8.32,17.2,4.1,321,13.4,1.2,96.1,42.033382161,-1.810725739,2015-07-19,2015-07-02,2015-08-05,1689,1541,1798,2400,2495,2852,3119,2965,3345,891,16,4307,3591,0.10531220876048462
447,33262184,,,,7.8,8.19,25.5,20.9,214,29.5,2.0,216.6,42.043383414000004,-2.032423691,2015-07-15,2015-06-28,2015-08-01,1553,1299,1215,1217,1371,1787,1995,1808,2109,776,79,1831,1452,0.1953719008264463
448,33602218,,,,7.6,8.04,21.4,19.6,217,33.3,2.1,346.4,42.394413213,-1.685759445,2015-07-14,2015-06-27,2015-07-31,1578,1488,1637,2159,2240,2477,2786,2575,3049,637,14,3840,2928,0.08787494719053654
449,32602250,,,,7.5,8.06,17.78,18.6,348,25.5,1.4,277.8,42.531834003,-2.94477531,2015-06-27,2015-06-10,2015-07-14,1464,1594,1760,2276,2561,2873,3200,3023,3561,937,16,4200,2919,0.14096999433855445
450,33542230,,,,7.7,8.18,21.8,12.1,349,11.7,1.3,228.0,42.492891745,-1.778882125,2015-07-22,2015-07-05,2015-08-08,1635,1602,1740,2169,2201,2425,2686,2569,2995,553,14,3890,2676,0.08442380751371886
451,33442216,,,,7.5,7.68,131.5,26.8,334,20.9,2.6,404.2,42.354066291,-1.87411594,2015-07-23,2015-07-06,2015-08-09,1639,1461,1507,1965,2233,2456,2720,2406,3038,642,14,4119,2954,0.10089224433768017
452,33602224,,,,7.5,8.03,17.16,15.8,377,29.5,1.6,216.6,42.447867394,-1.6962566140000002,2015-07-22,2015-07-05,2015-08-08,1512,1609,1778,2171,1947,2488,2816,2638,3006,551,16,3356,2349,0.09710958619255562
453,33462186,,,,7.7,8.19,39.5,14.2,378,41.0,1.7,413.7,42.089661645,-1.7973558269999999,2015-07-19,2015-07-02,2015-08-05,1480,1533,1490,1717,1847,2247,2453,2389,2577,524,30,2498,1805,0.16366293229420362
454,29142114,,,,4.5,5.27,6.54,34.2,1,16.7,3.3,89.1,40.717242372,-6.728497886,2015-07-03,2015-06-16,2015-07-20,1503,1441,1505,1941,2154,2425,2732,2860,3155,1262,17,4099,2762,0.1914184544886482
455,33241804,,,,7.7,8.38,15.78,13.0,295,25.0,0.7,191.0,38.647637944,-1.425824231,2015-07-21,2015-07-04,2015-08-07,2126,2186,2569,3395,3724,4184,4595,4340,4833,1478,22,5374,4054,0.12217194570135746
456,33041814,,,,7.8,8.44,18.3,12.1,115,16.8,0.6,171.0,38.709786608,-1.667972763,2015-07-08,2015-06-21,2015-07-25,1787,1657,1972,2992,3244,3497,3755,3511,3923,1243,20,4639,3824,0.07980931877594956
457,33081802,,,,7.8,8.54,16.32,16.5,295,34.1,0.6,167.3,38.607912704,-1.603839292,2015-07-08,2015-06-21,2015-07-25,2230,2231,2559,3211,3662,4212,4663,4390,4980,1549,23,5488,4385,0.1551111695829496
458,33001794,,,,7.4,8.2,30.9,79.0,225,278.3,2.1,821.7,38.525283936,-1.681765811,2015-07-08,2015-06-21,2015-07-25,1739,1792,2041,2631,2795,3302,3616,3683,3983,1135,19,4365,3279,0.1666138739309471
459,32961790,,,,7.6,8.26,29.7,23.8,208,80.7,1.0,393.1,38.483944694,-1.7206635959999999,2015-07-09,2015-06-22,2015-07-26,1673,1828,2194,3038,3152,3569,3866,3821,4191,1167,18,4504,3356,0.1141565825922146
460,33141808,,,,7.6,8.38,15.34,13.2,328,21.2,0.7,125.2,38.669840683000004,-1.545279412,2015-07-13,2015-06-26,2015-07-30,1680,1674,1852,2384,2568,2821,3092,3057,3433,1104,19,4541,3318,0.12369049807020768
461,33181812,,,,7.7,8.46,15.27,3.9,334,38.8,0.7,313.1,38.711105196999995,-1.50618454,2015-07-13,2015-06-26,2015-07-30,1883,1861,2224,2887,3277,4008,4425,4221,4681,1455,21,5158,4081,0.18767585818795723
462,33221806,,,,7.7,8.45,16.8,12.9,120,10.2,0.7,294.0,38.662833877,-1.451562407,2015-07-15,2015-06-28,2015-08-01,1756,1688,1942,2465,2780,3039,3392,3219,3652,1192,20,4633,3403,0.1326530612244898
463,33461826,,,,7.7,8.37,13.75,1.9,320,23.7,0.7,178.6,38.874131948,-1.209921642,2015-07-24,2015-07-07,2015-08-10,1828,1801,2126,2844,3056,4023,4461,4214,4714,1264,21,4690,3479,0.19410597903088694
464,33041796,,,,7.8,8.45,15.89,21.6,374,11.1,0.7,341.9,38.548706668,-1.6396914969999998,2015-07-14,2015-06-27,2015-07-31,1909,1908,2232,2940,3130,3573,3841,3659,4181,1262,19,4901,3981,0.10895590240945598
465,31942134,,,,6.7,6.96,6.74,5.7,2,8.6,0.7,83.0,41.397712284,-3.502692089,2015-06-29,2015-06-12,2015-07-16,1390,1332,1656,2209,2388,2745,2978,2866,3115,974,17,3694,2851,0.12945812807881774
466,31902138,,,,6.5,6.84,12.96,10.4,2,22.9,1.1,207.8,41.426770766,-3.557658332,2015-06-29,2015-06-12,2015-07-16,1441,1279,1404,1788,1845,2079,2264,2154,2366,850,15,3086,2232,0.0928462709284627
467,31862134,,,,7.4,8.05,13.18,8.2,175,7.4,1.3,363.2,41.384795796,-3.596852256,2015-06-29,2015-06-12,2015-07-16,1478,1611,1826,2489,2591,2841,3207,3290,3549,1130,18,4260,2790,0.13860529503374286
468,31982142,,,,7.5,8.06,21.3,19.4,664,18.5,2.2,149.7,41.475163488,-3.4712715760000004,2015-07-01,2015-06-14,2015-07-18,1995,2133,2379,3029,3208,3403,3692,3597,4025,1350,19,4935,4143,0.08572290974947178
469,29941888,,,,6.1,6.42,11.07,18.3,0,16.3,1.9,261.7,38.873739097,-5.310800011,2015-07-24,2015-07-07,2015-08-10,1547,1562,1753,2246,2233,2486,2732,2874,3094,1357,21,4639,3404,0.12265625
470,29541898,,,,7.1,7.46,14.49,14.2,13,20.7,1.4,279.7,38.888684593,-5.783407686,2015-07-27,2015-07-10,2015-08-13,1569,1644,1799,2433,2563,2819,3154,3034,3517,646,16,3689,2281,0.10993232119992684
471,29701918,,,,5.9,6.38,10.77,19.9,0,17.2,1.3,606.2,39.095382673,-5.645289484,2015-07-27,2015-07-10,2015-08-13,1536,1465,1560,1989,2233,2599,2913,2809,3266,720,15,3725,2333,0.1709045435598166
472,29761880,,,,5.6,6.06,6.01,15.9,0,0.0,1.8,102.5,38.770071885,-5.49718734,2015-07-06,2015-06-19,2015-07-23,1468,1375,1435,1766,1942,2134,2331,2309,2615,1131,18,3845,2742,0.13325153374233129
473,29941916,,,,6.5,6.76,11.38,11.6,1,4.8,1.1,537.1,39.121742126,-5.369215276,2015-07-10,2015-06-23,2015-07-27,1381,1291,1300,1629,1779,2023,2238,2220,2497,1049,19,3877,2660,0.15354637568199533
474,35002106,,,,7.7,8.21,41.2,7.3,480,25.0,1.6,271.8,41.573993417,0.16333678599999998,2015-07-11,2015-06-24,2015-07-28,1670,1536,1661,2000,2155,2699,3108,2961,3487,704,17,3482,2200,0.19371094537391656
475,34982108,,,,7.7,8.26,17.23,14.8,280,14.1,1.1,112.0,41.589546369000004,0.136712921,2015-07-11,2015-06-24,2015-07-28,1789,1803,2087,2703,2738,3000,3348,3244,3631,682,21,4350,3249,0.09097023709433327
476,35022094,,,,7.7,8.18,22.7,8.2,568,23.6,1.6,160.8,41.468894397,0.204257683,2015-07-09,2015-06-22,2015-07-26,1877,1980,2283,3038,3160,3471,3854,3685,4240,836,18,4959,3329,0.09623679904804402
477,35042124,,,,7.5,7.94,25.2,29.1,408,29.3,2.0,136.1,41.739824368,0.184957135,2015-07-04,2015-06-17,2015-07-21,1533,1461,1590,2086,2266,2680,3083,3019,3493,714,15,4001,2592,0.18276199804113613
478,29461840,,,,7.6,7.87,24.9,15.6,191,29.2,1.6,364.9,38.360460781,-5.750237443,2015-07-20,2015-07-03,2015-08-06,1416,1391,1566,2131,2220,2502,2764,2761,3016,1064,18,3682,2691,0.12878168438266557
479,34762078,,,,7.7,8.32,28.9,27.7,407,67.0,1.1,230.0,41.29482115,-0.0802472369999,2015-06-19,2015-06-02,2015-07-06,1767,1866,2083,2653,2730,3013,3327,3201,3699,806,20,4249,2954,0.09361120601298258
480,34842090,,,,7.6,7.63,245.0,13.2,483,30.9,2.3,176.1,41.411818585,-0.00315900799995,2015-08-06,2015-07-20,2015-08-23,2345,2169,2313,2828,3071,3381,3801,3523,4181,1126,352,4766,3545,0.10943158557707448
481,34742080,,,,7.7,7.91,82.5,27.7,367,17.5,1.0,244.4,41.310314428000005,-0.106806325,2015-06-24,2015-06-07,2015-07-11,1879,1804,2092,2826,2984,3275,3614,3387,3829,839,18,4527,3493,0.09029454369869629
482,35022090,,,,7.6,8.07,22.3,19.1,343,34.1,1.6,176.9,41.433075984,0.20996636600000002,2015-07-09,2015-06-22,2015-07-26,1877,1738,1967,2597,2854,3062,3384,3122,3668,780,15,4450,3445,0.09179926560587515
483,35002110,,,,7.8,8.51,21.2,13.4,332,10.9,1.0,142.1,41.609803286,0.157578458,2015-07-11,2015-06-24,2015-07-28,1708,1646,1776,2262,2562,2811,3141,2894,3467,664,19,3808,2659,0.1225756400310318
484,35062104,,,,7.8,8.2,21.5,10.3,364,32.5,1.7,153.6,41.563105856,0.23741922899999998,2015-07-11,2015-06-24,2015-07-28,1571,1383,1444,1906,2083,2307,2571,2464,2853,685,17,3241,1998,0.1276887871853547
485,34922054,,,,7.7,8.29,20.4,27.1,417,39.4,1.0,184.6,41.098948586,0.143121365,2015-07-19,2015-07-02,2015-08-05,1598,1397,1407,1525,1857,2257,2530,2264,2865,656,27,3489,2589,0.19503826867247295
486,34982100,,,,7.7,7.77,232.0,13.9,275,21.8,1.3,254.0,41.517926327,0.148238321,2015-08-05,2015-07-19,2015-08-22,3578,2253,2322,2814,2978,3423,3886,3057,4170,2592,443,3453,2801,0.041389882473173226
487,34882068,,,,7.8,8.44,17.37,27.8,432,8.9,0.8,81.2,41.219609995,0.07594149400010002,2015-08-13,2015-07-27,2015-08-30,1485,1718,1989,2631,2604,2918,3213,3437,3476,753,17,4308,3433,0.13282794990112062
488,34942070,,,,7.7,7.97,61.6,34.0,398,12.2,1.1,199.6,41.244597613,0.143903618,2015-08-14,2015-07-28,2015-08-31,1870,1994,2512,3249,3250,3711,4029,4047,4279,1036,18,4802,3814,0.109375
489,34762064,,,,7.8,8.47,20.8,22.4,462,11.9,0.9,171.5,41.16949658,-0.0598274099999,2015-07-19,2015-07-02,2015-08-05,1848,1733,1953,2385,2479,2829,3133,3082,3501,826,26,4029,2948,0.1274922260837754
490,32721780,,,,7.7,8.32,17.64,15.9,382,18.0,0.9,261.1,38.360811761,-1.9755198440000001,2015-07-10,2015-06-23,2015-07-27,1888,1848,2145,2692,2928,3545,3906,3775,4208,1305,19,4701,3724,0.1674655945569816
491,29281846,,,,7.6,8.03,13.98,10.3,31,11.1,1.0,398.6,38.379836755999996,-5.96452855,2015-07-18,2015-07-01,2015-08-04,1292,1030,1046,1426,1624,1964,2188,2114,2321,945,13,2505,1871,0.1943502824858757
492,29281840,,,,7.6,8.02,18.83,10.8,19,4.2,1.4,90.8,38.326747386,-5.951734048,2015-07-18,2015-07-01,2015-08-04,1537,1326,1458,1910,2164,2388,2451,2263,2609,1139,16,3536,2854,0.08459142104001917
493,29541836,,,,4.8,5.47,4.92,5.7,0,14.0,0.7,621.4,38.339882671999995,-5.652257316,2015-07-19,2015-07-02,2015-08-05,1550,1752,2066,2962,3143,3446,3793,3885,4232,1391,19,4475,2795,0.13480356360449833
494,30841686,,,,7.6,7.9,30.8,10.1,267,37.1,1.4,712.6,37.233682857,-3.913686896,2015-07-30,2015-07-13,2015-08-16,1959,1710,2078,2743,2994,3429,3741,3460,4017,976,28,4179,3160,0.11558923101724972
495,29681740,,,,7.5,7.89,14.71,12.5,28,14.2,1.3,622.6,37.514240278,-5.3000473910000006,2015-07-24,2015-07-07,2015-08-10,1465,1362,1435,1765,1904,2046,2222,2019,2402,638,16,2927,1949,0.06712473572938689
496,29561750,,,,6.5,6.76,13.63,8.6,0,34.8,1.2,276.8,37.581217106,-5.453094725,2015-07-25,2015-07-08,2015-08-11,1466,1450,1635,2109,2107,2531,2807,2776,2963,757,13,3448,2468,0.13654042988741044
497,29441752,,,,7.4,7.74,19.75,12.3,52,13.4,1.3,488.2,37.57698424,-5.590117236,2015-07-25,2015-07-08,2015-08-11,1656,1857,2209,3154,3305,3627,3992,3958,4446,1217,15,4178,2542,0.11304836895388076
498,29521732,,,,7.5,7.81,55.3,7.7,281,12.6,0.8,235.0,37.414211364,-5.461026443,2015-07-31,2015-07-14,2015-08-17,1604,1588,1726,2173,2235,2478,2695,2533,3027,666,18,3571,2974,0.0764980875478113
499,29301690,,,,7.4,7.87,21.1,11.4,399,17.6,1.1,592.3,37.001183059,-5.61891898,2015-07-24,2015-07-07,2015-08-10,1728,1774,1936,2415,2555,3010,3385,3388,3878,1024,16,4123,2682,0.16767189384800965
500,29341684,,,,7.5,7.77,42.3,12.1,154,12.3,1.0,383.9,36.955272516,-5.562924477999999,2015-07-24,2015-07-07,2015-08-10,1640,1619,1838,2388,2434,2582,2849,2809,3037,818,16,3781,3110,0.08100827400423322
