,Longitude,Latitude,Silt [%]
5587,-0.1309,42.6306,44.4
5588,-0.1328,42.6201,42.3
5589,-0.1204,42.621,43.5
5590,-0.1256,42.6172,42.9
5591,-0.1266,42.6144,45.2
5592,-0.1206,42.618,26.4
5593,-0.1195,42.6172,34.9
5594,-0.1329,42.6221,42.2
5595,-0.1137,42.617,40.9
5596,-0.1129,42.6207,44.5
5597,-0.1213,42.6176,46.7
5598,-0.1318,42.6192,44.2
5599,-2.3333,42.0674,16.7
5600,-1.4999,41.8507,8.6
5601,-4.1501,40.5665,10.4
5602,-4.1513,40.5674,5.8
5603,-4.1501,40.584,8.7
5604,-4.1167,40.7007,19.7
5605,-5.7501,37.834,8.0
5606,-1.6666,41.8341,13.5
5607,-1.6166,43.0175,33.4
5608,-1.6165,43.0174,18.4
5609,-2.1666,42.8341,68.2
5610,-2.1666,42.8508,12.5
5611,-2.1666,42.8508,12.4
5612,-6.1835,40.5507,18.8
5613,-6.1168,40.5674,19.0
5614,-6.4502,40.4674,12.0
5615,-8.267,42.7008,36.0
5616,-3.8667,40.9007,20.4
5617,-3.75,40.6507,10.5
5618,-3.6667,38.834,48.4
5619,-5.3835,39.3673,35.2
5620,-5.7168,40.1175,34.5
5621,-2.5512,37.7506,29.3
5622,-2.7333,37.5506,80.0
5623,-2.5645,37.5833,83.0
5624,-2.5704,37.584,84.5
5625,-2.5666,37.5839,87.5
5626,-2.5666,37.584,80.2
5627,-2.5662,37.5841,56.8
5628,-2.7,37.6006,38.1
5629,-3.7167,37.1005,29.4
5630,-3.718,37.0997,41.2
5631,-3.9167,37.0839,45.7
5632,-3.4667,39.7673,42.6
5633,-1.9499,43.0008,22.5
5634,-2.0666,42.8175,28.3
5635,-2.3833,37.6173,38.7
5636,-2.2333,37.6506,28.2
5637,-2.3833,37.5506,19.2
5638,-2.4498,37.6006,51.6
5639,-2.4506,37.6006,44.1
5640,-2.45,37.5999,44.4
5641,-1.8666,37.0506,11.4
5642,-1.83,37.3808,43.0
5643,-1.8166,37.3006,18.3
5644,-1.8275,37.0504,34.2
5645,-1.8162,37.1673,56.2
5646,-1.8333,37.1339,35.5
5647,-1.8499,37.1339,22.5
5648,-1.8999,37.1673,21.8
5649,-1.7666,37.3173,21.5
5650,-1.816,37.1673,34.3
5651,-1.8333,37.1506,14.5
5652,-1.8499,37.1173,42.3
5653,-1.8333,37.1839,54.9
5654,-1.8333,37.2006,34.3
5655,-1.8999,37.0506,35.7
5656,-2.2166,36.7673,6.2
5657,-2.2,36.8173,8.6
5658,-2.05,36.8173,7.4
5659,-2.1,36.8173,17.0
5660,-2.1166,36.7839,19.6
5661,-2.233,36.7854,0.3
5662,-2.2189,36.7643,19.0
5663,-2.2166,36.7673,38.9
5664,-2.1189,37.3665,14.1
5665,-1.8999,37.4839,11.2
5666,-2.0666,37.4673,15.4
5667,-2.3666,37.0506,25.4
5668,-1.8666,37.4673,9.8
5669,-2.1166,37.3673,7.4
5670,-2.1,37.684,35.1
5671,-2.1361,37.5039,57.0
5672,-1.8502,38.1017,50.3
5673,-2.5666,37.4839,32.7
5674,-2.45,37.7003,33.7
5675,-2.45,37.7006,42.8
5676,-2.4553,37.7007,55.0
5677,-2.8833,37.3173,27.1
5678,-2.8667,37.2839,15.9
5679,-3.1333,37.3009,25.6
5680,-2.8333,37.2839,30.4
5681,-2.8333,37.2838,9.1
5682,-3.1167,37.2839,39.2
5683,-2.9833,37.3173,33.7
5684,-2.95,37.3339,16.2
5685,-2.9667,37.2673,16.4
5686,-3.0833,37.3173,36.3
5687,-2.8834,37.2504,21.5
5688,-2.9992,37.1673,17.8
5689,-3.15,37.3006,34.7
5690,-3.1831,37.3173,60.2
5691,-2.8667,37.2173,30.2
5692,-3.1333,37.3006,13.9
5693,-2.8333,37.3839,43.0
5694,-2.7167,37.4673,29.3
5695,-2.8333,37.4173,42.3
5696,-2.5833,37.3339,22.9
5697,-2.7649,37.483,21.8
5698,-2.7667,37.4673,21.4
5699,-2.5833,37.3673,33.7
5700,-2.5833,37.4499,29.7
5701,-2.75,37.4576,23.0
5702,-2.749,37.4704,35.2
5703,-2.7644,37.4666,39.4
5704,-2.7667,37.4673,55.9
5705,-2.8167,37.1006,34.2
5706,-2.7667,37.3506,24.9
5707,-2.7499,37.4673,24.7
5708,-5.4001,38.0506,12.9
5709,-6.5835,37.7506,14.7
5710,-4.6501,40.5174,12.8
5711,-4.6668,40.4674,18.0
5712,-4.5168,40.534,36.0
5713,-4.4001,40.5674,26.0
5714,-4.4237,40.5671,19.5
5715,-6.7002,40.2674,19.4
5716,-6.7002,40.2007,29.0
5717,-6.6002,40.2174,22.0
5718,-6.6669,40.1507,40.3
5719,-6.5002,40.1674,50.0
5720,-5.7502,40.1007,16.5
5721,-5.8335,40.034,21.0
5722,-5.7502,40.0507,19.0
5723,-5.6501,40.1174,26.8
5724,-5.4667,40.1007,18.6
5725,-5.4501,40.1174,29.6
5726,-6.3169,40.3007,53.5
5727,-6.4169,40.234,49.6
5728,-6.4669,40.4507,63.0
5729,-6.3502,40.5007,63.0
5730,-6.1835,40.5674,23.0
5731,-6.3502,40.5174,10.8
5732,-6.1843,40.5675,28.9
5733,-6.1169,40.5674,29.2
5734,-5.0168,40.3174,7.5
5735,-5.7001,40.4007,17.9
5736,-2.7,38.0006,28.2
5737,-2.7,38.0006,17.4
5738,-2.6998,37.9766,35.8
5739,-2.9266,37.9006,25.1
5740,-2.9,37.9006,24.6
5741,-3.0833,41.1507,52.3
5742,-3.1167,41.0674,18.6
5743,-3.1165,41.134,18.2
5744,-3.0833,41.1841,39.1
5745,-3.1001,41.5674,29.5
5746,-3.1,41.5674,12.4
5747,-3.1167,41.1345,12.1
5748,-3.0832,41.184,24.6
5749,-3.3333,41.084,40.7
5750,-2.25,40.7007,41.9
5751,-4.6001,41.2674,11.3
5752,-4.6334,41.5174,10.5
5753,-5.051,41.2674,8.3
5754,-3.4,41.2507,8.3
5755,-6.3524,37.0519,2.5
5756,-6.3519,37.0503,5.3
5757,-6.3402,37.0352,9.3
5758,-2.9594,38.0673,18.2
5759,-2.6166,42.5174,28.5
5760,-6.34,37.0404,0.8
5761,-6.3494,37.0541,2.0
5762,-6.3365,37.051,3.1
5763,-6.3505,37.0496,8.0
5764,-6.4085,37.0864,12.9
5765,-2.95,38.0674,17.6
5766,-2.9027,37.8923,25.6
5767,-3.1499,37.0673,21.7
5768,-3.15,37.0673,21.2
5769,-3.15,37.0673,27.2
5770,-4.2667,43.0674,24.5
5771,-8.5337,42.8674,48.3
5772,-8.5336,42.8668,51.7
5773,-8.5338,42.8676,39.3
5774,-8.5336,42.8674,42.8
5775,-8.5336,42.8668,44.0
5776,-3.4334,40.1673,35.5
5777,-3.4,40.1174,59.3
5778,-3.4294,40.1674,32.1
5779,-3.4167,40.1507,43.2
5780,-2.1499,42.8174,12.9
5781,-2.15,42.8174,15.8
5782,-2.2333,42.8174,17.8
5783,-2.06,42.8174,7.3
5784,-1.7166,43.0008,30.5
5785,-1.8499,41.7674,37.9
5786,-1.8154,41.7999,36.6
5787,-1.8166,41.8006,5.9
5788,-1.8166,41.7507,32.1
5789,-1.8166,41.7507,31.0
5790,-1.7833,41.8341,40.5
5791,-1.6833,41.8174,21.4
5792,-1.5999,41.8841,34.5
5793,-1.6006,41.8841,30.4
5794,-6.0668,37.0839,33.3
5795,-6.0668,37.0839,19.4
5796,-0.1164,42.7015,39.1
5797,-0.1165,42.7008,44.4
5798,-0.1165,42.7008,40.0
5799,-0.4499,42.6507,63.4
5800,-0.4498,42.6508,49.6
5801,-0.8499,42.7841,73.0
5802,-0.8665,42.8008,70.6
5803,-0.9165,42.7841,58.2
5804,-0.9332,42.435,59.8
5805,-0.9329,42.4341,45.9
5806,-0.7666,42.6341,51.2
5807,-0.7665,42.6342,34.7
5808,-0.7332,42.8838,66.2
5809,-0.7332,42.8841,63.8
5810,-0.7305,42.884,70.7
5811,-0.1831,42.7016,40.9
5812,-0.1831,42.7008,43.7
5813,-0.1833,42.7008,45.0
5814,0.5836,42.5843,52.1
5815,0.5835,42.5841,47.0
5816,0.6335,42.6008,52.5
5817,0.6835,42.7174,44.5
5818,0.6834,42.7008,29.9
5819,0.6835,42.7008,59.2
5820,1.9832,42.3174,39.0
5821,1.9837,42.3175,61.2
5822,1.9836,42.3174,38.9
5823,1.9836,42.3174,44.0
5824,1.9834,42.3183,45.7
5825,-5.7335,40.2174,14.0
5826,-5.7335,40.2174,13.5
5827,-6.1837,40.5674,23.0
5828,-6.35,40.5176,10.8
5829,-6.1668,40.5674,28.9
5830,-6.1146,40.5671,29.2
5831,-4.9668,40.334,7.5
5832,-5.7001,40.4007,17.9
5833,-5.1001,40.5507,16.9
5834,-6.8169,40.3007,17.1
5835,-6.6669,40.3174,19.5
5836,-6.7171,40.2873,20.5
5837,-6.7232,40.2837,14.3
5838,-5.3168,40.4674,13.1
5839,-5.8335,40.1174,14.5
5840,-0.2659,39.0673,21.1
5841,-0.2666,39.0674,15.8
5842,-0.2664,39.0674,15.1
5843,-0.2665,39.0674,10.3
5844,-0.2667,39.0675,38.2
5845,-6.4083,37.0858,0.8
5846,-6.4107,37.0862,1.0
5847,-6.4015,37.0801,1.5
5848,-6.413,37.0863,2.0
5849,-6.4078,37.0856,1.0
5850,-6.4669,36.9673,0.1
5851,-6.4845,37.0456,0.7
5852,-6.478,37.0392,3.0
5853,-6.4798,37.0483,4.1
5854,-6.473,36.8147,2.5
5855,-6.4781,37.0456,11.9
5856,-6.4789,37.0432,3.8
5857,-6.478,36.967,7.3
5858,-6.4784,37.016,4.5
5859,-6.3668,37.1673,2.5
5860,-6.3835,37.1173,1.0
5861,-6.4003,37.0784,2.5
5862,-6.4004,37.0831,3.1
5863,-6.4028,37.0859,1.9
5864,-6.4011,37.0864,3.5
5865,-6.4691,36.9839,5.3
5866,-6.401,37.0855,23.4
5867,-6.4017,37.0833,1.5
5868,-6.3445,36.8179,37.8
5869,-6.3668,36.8173,25.5
5870,-6.3786,37.0768,19.6
5871,-6.3917,37.0857,6.5
5872,-6.467,36.9673,5.0
5873,-6.479,37.0457,10.0
5874,-6.4848,37.0335,13.0
5875,-6.4546,37.9472,12.9
5876,-6.4163,37.0854,8.0
5877,-6.3541,37.0425,9.4
5878,-6.3669,37.2839,68.5
5879,-6.2327,37.3003,45.9
5880,-6.2329,37.3043,36.2
5881,-6.235,37.3108,43.1
5882,-6.2322,37.3007,58.6
5883,-6.2335,37.3006,60.1
5884,-6.3668,37.2839,30.0
5885,-6.5019,37.2506,60.1
5886,-6.2337,37.3052,57.3
5887,-6.5002,37.2506,31.8
5888,-6.5502,37.2506,46.1
5889,-6.2322,37.3006,66.3
5890,-6.2321,37.3137,13.7
5891,-6.3668,37.284,1.1
5892,-6.3668,37.2837,37.1
5893,-6.4168,37.0672,30.0
5894,-6.4928,37.079,25.0
5895,0.0335,42.2841,61.2
5896,0.0335,42.2841,38.9
5897,0.0337,42.2842,45.7
5898,0.0335,42.2841,44.0
5899,0.0334,42.2841,39.0
5900,-6.8335,40.3007,17.1
5901,-6.6835,40.3174,19.5
5902,-6.7164,40.284,20.5
5903,-6.7158,40.2832,14.3
5904,-5.3335,40.4174,13.1
5905,-5.8335,40.134,14.5
5906,-5.9002,39.8673,43.0
5907,-5.1668,40.3007,34.8
5908,-5.2501,40.334,19.8
5909,2.6502,39.6831,11.7
5910,2.6501,39.6832,22.0
5911,2.6503,39.6842,15.4
5912,2.65,39.6826,19.7
5913,2.8003,39.5673,29.3
5914,3.0003,39.3507,5.9
5915,2.0003,41.3174,38.3
5916,0.0502,41.284,55.5
5917,0.0668,41.2674,46.6
5918,1.6336,41.6841,41.2
5919,1.2002,41.8341,28.0
5920,1.2502,42.1174,24.9
5921,0.9836,41.3674,19.2
5922,-1.0666,39.1173,36.4
5923,-1.1166,39.084,24.4
5924,-1.1499,39.134,24.6
5925,-1.0832,39.0673,37.1
5926,-1.1999,39.0173,25.0
5927,-0.9832,39.0507,30.9
5928,-0.9832,39.084,38.2
5929,-0.9832,39.1673,36.9
5930,-1.2166,39.0673,23.0
5931,-0.9666,39.1007,38.5
5932,-0.9332,39.0173,35.7
5933,-1.1666,39.134,27.9
5934,-1.1832,39.134,29.5
5935,-0.8999,39.1673,24.2
5936,-0.8999,39.1007,37.9
5937,-1.2166,39.084,37.3
5938,-1.0999,39.0673,29.0
5939,1.9003,41.4341,48.5
5940,1.9006,41.4345,50.3
5941,1.9003,41.434,40.7
5942,1.9008,41.4357,61.3
5943,1.8996,41.4355,35.7
5944,-8.017,42.9008,49.1
5945,-7.6503,42.8174,38.9
5946,-7.5003,42.5008,52.3
5947,-7.2992,42.2674,9.2
5948,-7.301,42.2674,11.1
5949,-7.3003,42.2682,23.8
5950,-7.2336,42.3007,9.3
5951,-7.5836,42.3008,27.7
5952,-7.5836,42.3007,26.0
5953,-7.6669,42.3007,27.4
5954,-7.7669,42.5841,27.1
5955,-7.8503,42.8508,38.1
5956,-7.8503,42.8508,47.4
5957,-7.8336,43.4342,8.6
5958,-7.8336,43.4341,28.6
5959,-8.0003,43.6841,27.9
5960,-8.0003,43.6841,14.2
5961,1.8836,41.434,48.5
5962,1.8837,41.4341,50.3
5963,1.8808,41.418,40.7
5964,1.8837,41.4175,61.3
5965,1.8836,41.4174,35.7
5966,-7.9453,41.8767,44.2
5967,1.7669,41.8841,30.4
5968,1.7169,41.8674,37.2
5969,1.717,41.8674,41.9
5970,1.7836,41.9507,57.7
5971,1.7837,41.9504,23.3
5972,0.9002,41.3507,41.3
5973,1.9169,41.3174,22.4
5974,1.9169,41.3165,23.6
5975,1.9175,41.3153,2.9
5976,1.917,41.3186,1.2
5977,1.9169,41.3174,1.7
5978,-4.7334,40.234,12.1
5979,-4.7668,40.3007,16.6
5980,-4.8168,40.3007,9.2
5981,-4.8001,40.334,6.9
5982,-3.8834,40.2022,4.3
5983,-3.9167,40.6007,21.8
5984,-3.75,40.734,18.9
5985,-3.7167,40.984,21.4
5986,-3.75,40.734,27.1
5987,-3.8,40.984,24.0
5988,-4.0667,40.7507,27.8
5989,-3.9501,40.834,40.6
5990,-3.8334,40.0674,8.6
5991,-4.0168,39.884,2.9
5992,-4.0667,39.9007,10.4
5993,-4.0834,39.9007,16.7
5994,-7.3004,42.2521,11.1
5995,-7.3004,42.2508,16.0
5996,-7.2997,42.2506,15.0
5997,-7.2986,42.2504,23.8
5998,-7.3003,42.239,8.0
5999,-7.3002,42.2507,9.3
6000,-7.3,42.2494,9.2
6001,-7.6003,42.3341,27.1
6002,-7.6003,42.3341,26.0
6003,-7.867,42.8508,27.4
6004,-3.8667,43.1841,54.0
6005,-4.8168,43.1508,47.6
6006,-5.05,41.8841,17.7
6007,-5.1501,42.0341,6.6
6008,-5.0501,41.883,34.7
6009,-4.3501,41.5007,8.1
6010,-4.2001,41.5007,7.7
6011,-5.0334,41.7674,8.9
6012,-4.5501,41.3999,12.0
6013,-4.4501,41.5173,0.8
6014,-4.9334,41.7841,14.3
6015,-5.1834,41.7841,9.7
6016,-4.6668,41.3674,5.5
6017,-4.6168,41.2674,5.8
6018,-4.8334,41.3174,1.5
6019,-4.8001,41.5507,5.4
6020,-4.9668,41.5007,2.0
6021,-4.8668,41.4507,12.4
6022,-4.6872,41.2831,18.6
6023,-4.9168,41.3007,6.9
6024,-4.9334,41.184,2.8
6025,-5.2168,41.3008,10.6
6026,-5.2168,41.3007,6.0
6027,-7.8177,43.1273,36.0
6028,-7.8172,43.1174,36.0
6029,-8.3394,43.0535,31.6
6030,-7.6505,43.2174,31.7
6031,-7.6503,43.2173,31.7
6032,-8.0336,43.0674,34.8
6033,3.9671,40.0507,17.5
6034,3.9005,39.9841,25.6
6035,3.9004,40.0506,58.6
6036,3.9007,40.0504,20.4
6037,3.8837,40.0507,13.4
6038,3.9003,39.984,53.7
6039,3.8504,39.934,21.9
6040,-5.3501,39.4673,54.5
6041,-4.7668,40.8507,9.8
6042,-4.9501,40.934,12.3
6043,-4.9334,41.284,6.5
6044,-5.5001,41.084,6.5
6045,-3.1667,40.7674,40.0
6046,-2.55,41.1174,15.0
6047,-1.8666,40.984,37.0
6048,-3.0833,40.7507,31.0
6049,-3.15,40.734,37.0
6050,-2.6667,40.784,24.0
6051,-1.6333,40.784,12.0
6052,-1.6333,40.784,12.0
6053,-0.3999,41.5677,47.6
6054,-0.3999,41.5674,55.2
6055,-0.3665,41.5842,39.1
6056,-0.3665,41.5841,33.5
6057,-0.5665,41.5507,42.7
6058,-0.5665,41.5341,36.2
6059,-0.5156,41.534,41.4
6060,0.9669,41.3841,45.0
6061,0.9669,41.3674,29.1
6062,-0.6665,41.1174,43.2
6063,-0.6999,41.1174,45.0
6064,-0.6165,40.7507,27.8
6065,-0.5665,40.784,39.7
6066,0.0168,42.3007,35.4
6067,0.1168,42.3674,49.6
6068,0.1335,42.4508,37.0
6069,0.1669,42.6341,28.5
6070,0.3835,42.4341,8.1
6071,0.4169,42.4508,5.9
6072,0.4002,42.4174,25.4
6073,0.3502,42.4174,15.2
6074,0.3169,42.3841,13.5
6075,0.2002,42.3174,28.7
6076,0.1335,42.4174,20.4
6077,0.1002,42.4174,24.1
6078,0.1502,42.3841,71.2
6079,0.1335,42.3674,32.7
6080,-1.851,38.1008,62.6
6081,-1.851,38.1006,48.7
6082,-1.8495,38.1007,41.4
6083,-1.8499,38.1018,39.6
6084,-1.8511,38.1011,46.6
6085,-2.7666,37.4838,51.2
6086,-2.7647,37.4839,40.0
6087,-2.7665,37.4832,23.3
6088,-2.7667,37.4839,38.8
6089,-2.7667,37.4839,53.2
6090,-2.7671,37.4843,33.2
6091,-2.767,37.4837,20.4
6092,-2.7659,37.4872,22.0
6093,-2.7673,37.4861,31.9
6094,-1.7001,37.6669,50.0
6095,-1.7001,37.6648,52.8
6096,-1.8166,37.5673,18.8
6097,-1.7,37.6673,55.4
6098,-2.7671,37.4839,30.7
6099,-2.7678,37.4795,38.5
6100,-2.7649,37.4873,18.0
6101,-1.6998,37.6672,21.3
6102,-1.4298,37.6011,20.1
6103,-4.6501,37.5173,31.9
6104,-1.6999,37.6678,38.9
6105,-1.2344,37.7341,45.1
6106,-1.4331,37.6022,36.1
6107,-2.1833,37.3506,40.8
6108,-2.15,37.3839,16.7
6109,-2.4666,37.3339,58.7
6110,-2.3666,37.3506,38.1
6111,-2.5,37.3506,56.2
6112,-2.4055,37.8026,26.7
6113,-2.2666,37.5839,45.2
6114,-1.9833,37.0006,50.4
6115,-2.6333,37.2839,26.4
6116,-1.9499,36.9506,21.0
6117,-2.05,36.8673,29.8
6118,-2.1166,36.8673,13.5
6119,-2.1333,36.9673,14.0
6120,-2.1333,36.8506,16.8
6121,-2.1255,36.9407,12.9
6122,-2.0666,36.9339,28.3
6123,-2.1166,36.9339,11.0
6124,-2.0166,36.8506,17.8
6125,-2.1186,36.7612,22.1
6126,-1.9604,37.0005,33.7
6127,-1.8333,37.2339,25.5
6128,-2.0833,37.684,50.4
6129,-0.9999,38.134,48.9
6130,-1.6998,37.6673,24.7
6131,-1.8666,37.8506,43.7
6132,-2.1666,37.7173,41.3
6133,-2.0333,37.8006,44.4
6134,-2.15,38.234,21.9
6135,-2.1006,38.2173,10.2
6136,-1.8999,38.3006,42.9
6137,-2.0935,38.2172,56.0
6138,-2.1,38.2174,39.5
6139,-2.1031,38.2173,32.5
6140,-1.8999,38.3173,38.5
6141,-3.2167,36.8339,20.8
6142,-3.2833,36.9006,41.0
6143,-3.3833,36.8839,41.4
6144,-3.3834,36.8839,49.0
6145,-3.3,36.9006,49.3
6146,-3.2167,36.8339,16.5
6147,-3.0167,37.3339,31.0
6148,-3.0667,37.1839,20.6
6149,-3.0661,37.1839,10.9
6150,-3.0667,37.184,22.5
6151,-3.0667,37.1822,45.9
6152,-1.8999,39.9674,19.6
6153,-3.15,37.1839,30.0
6154,-3.1333,37.1673,22.0
6155,-2.05,36.9506,56.8
6156,-2.4333,36.8339,53.3
6157,-2.2166,36.8839,38.8
6158,-2.0666,37.1839,17.4
6159,-1.8666,37.2506,27.8
6160,-2.1833,37.2839,21.9
6161,-2.1833,37.284,24.8
6162,-1.9794,37.2516,48.5
6163,-2.1833,37.3173,37.3
6164,-1.8102,37.2497,27.1
6165,-2.4406,37.5344,68.1
6166,-2.7167,37.7173,57.4
6167,-2.4515,37.5941,44.4
6168,-2.4333,37.5839,53.5
6169,-2.2,37.8006,56.6
6170,-2.1833,37.7173,48.9
6171,-2.4518,37.534,39.0
6172,-2.45,37.5339,38.3
6173,-2.4527,37.5898,62.8
6174,-2.4166,37.6173,37.8
6175,-2.443,37.5348,52.2
6176,-2.4833,37.5839,39.2
6177,-2.4497,37.534,39.7
6178,-2.4388,37.5339,72.3
6179,-2.4459,37.5956,54.5
6180,-2.3665,37.8174,32.7
6181,-2.3666,37.8173,46.0
6182,-2.2833,37.8173,41.4
6183,-2.45,37.53,40.0
6184,-2.4833,37.5339,55.5
6185,-2.2838,37.5688,22.0
6186,-2.4,37.6006,38.7
6187,-2.25,37.5506,14.1
6188,-2.3833,37.6006,42.3
6189,-1.8999,37.9506,57.1
6190,-1.8499,38.1002,48.1
6191,-1.8499,38.1006,54.8
6192,-1.6992,37.6672,57.6
6193,-1.8505,38.1004,68.5
6194,-1.8505,38.1007,49.3
6195,-1.8504,38.1009,43.0
6196,-3.1991,36.7839,28.6
6197,-3.2,36.7835,27.1
6198,-3.2,36.7839,31.4
6199,-1.8333,41.4341,34.9
6200,-1.4666,41.7674,26.0
6201,-3.4167,36.7839,30.8
6202,-3.5167,36.7506,68.3
6203,-3.3167,36.7506,13.2
6204,-3.1999,36.7837,36.9
6205,-3.2,36.7847,32.0
6206,-1.4996,37.7673,49.4
6207,-1.4157,37.8506,71.5
6208,-1.4149,37.8503,67.8
6209,-1.4999,37.7683,48.7
6210,-1.4166,37.8506,51.0
6211,-1.1861,37.7335,46.9
6212,-1.2666,37.6839,42.5
6213,-6.0502,37.5339,13.5
6214,-3.5,38.2006,11.1
6215,-3.3667,38.0173,36.5
6216,-3.9501,37.7173,33.1
6217,-5.2168,41.3174,4.9
6218,-4.9501,40.8507,8.8
6219,-5.8002,41.6507,23.7
6220,-5.5335,41.034,10.1
6221,-0.9499,37.734,49.5
6222,-0.951,37.734,67.1
6223,-1.0332,37.5839,58.9
6224,-0.8166,37.6505,24.3
6225,-3.6334,37.1006,6.7
6226,-0.9832,37.7173,59.2
6227,-0.9666,37.7173,45.2
6228,-0.8163,37.6506,28.2
6229,-1.2332,37.7673,38.9
6230,-0.8173,37.6504,53.5
6231,-1.3888,37.8034,8.0
6232,-1.3888,37.7978,10.3
6233,-1.4082,37.7784,17.8
6234,-1.4096,37.7784,8.9
6235,-0.2012,40.2104,4.3
6236,-5.0334,41.8841,34.0
6237,-5.5501,41.0674,22.0
6238,-5.3335,41.5841,26.2
6239,-0.6329,39.0174,39.2
6240,-0.6426,39.017,38.7
6241,-0.9165,38.434,32.4
6242,-0.9166,38.434,30.5
6243,-0.6324,39.0174,44.5
6244,-0.5165,38.784,38.6
6245,-0.6332,39.0173,30.2
6246,-0.633,39.0173,43.9
6247,-0.633,39.0239,40.1
6248,-0.6332,39.0163,36.2
6249,-3.2,38.2506,37.5
6250,0.1343,41.434,32.5
6251,0.1335,41.4348,33.8
6252,0.1335,41.4341,29.6
6253,-0.5999,41.5674,13.1
6254,-0.5165,41.5352,32.3
6255,-0.5995,41.5675,28.8
6256,-0.533,41.5341,50.9
6257,-0.7196,41.5716,37.8
6258,-0.5331,41.5373,39.8
6259,-0.4665,41.4841,45.2
6260,-0.8396,41.5721,26.0
6261,-0.4665,41.4341,28.0
6262,2.1938,41.6363,28.1
6263,2.1804,41.6189,30.2
6264,-5.1001,41.2174,6.9
6265,-5.2168,41.3174,10.6
6266,-5.4835,43.3508,7.1
6267,-4.8501,41.284,9.4
6268,-5.2168,41.2174,9.2
6269,-5.1501,41.2007,8.3
6270,-4.6833,41.2775,8.1
6271,-0.9077,42.0007,8.6
6272,-0.8582,42.0007,18.4
6273,-2.4666,42.5674,29.6
6274,-1.0332,37.6673,43.8
6275,-1.2334,37.734,44.5
6276,-8.5332,42.8675,49.4
6277,-3.4167,40.184,38.2
6278,-3.4167,40.134,38.8
6279,-1.1305,38.3979,5.7
6280,-1.1193,38.4409,8.3
6281,-1.1166,38.3812,6.6
6282,-3.8501,42.0174,33.7
6283,-3.85,42.0174,38.0
6284,-7.4003,43.2341,21.8
6285,-8.5503,42.9508,9.8
6286,-1.4996,42.2007,19.1
6287,-1.4999,42.2006,14.7
6288,-0.59,42.762,35.0
6289,-5.9698,42.6092,35.0
6290,-0.5841,42.6988,40.0
6291,-5.9723,42.6117,35.0
6292,-0.5662,42.7453,35.0
6293,-6.0518,42.6528,35.0
6294,-0.5677,42.7363,20.0
6295,-6.0602,42.6393,20.0
6296,-0.6005,42.7739,40.0
6297,-5.9848,42.6683,40.0
6298,-5.6834,41.4348,60.3
6299,-5.6794,41.4706,54.6
6300,-5.6903,41.4274,50.5
6301,-5.6278,41.296,29.6
6302,-5.6048,41.3874,59.3
6303,-5.6077,41.3958,49.0
6304,-5.6427,41.3466,23.9
6305,-5.6644,41.4114,45.5
6306,-5.6494,41.4499,9.1
6307,-5.6281,41.385,59.9
