,Longitude,Latitude,Clay min [%]
4003,-0.8499,42.6008,29.7
4004,-0.7832,42.5841,20.8
4005,-0.7499,42.5508,17.3
4006,-0.5499,42.5508,18.5
4007,-0.4665,42.5341,18.1
4008,-0.3332,42.6008,15.3
4009,0.0168,42.6341,27.5
4010,-0.0498,42.6008,10.1
4011,0.2335,42.6341,15.0
4012,0.6169,42.5841,14.9
4013,-0.5832,42.4674,22.8
4014,0.1502,42.4674,40.4
4015,0.0335,42.4341,28.1
4016,-0.2665,42.4174,20.0
4017,-0.4665,42.4508,28.9
4018,0.5502,42.4841,23.6
4019,-0.6999,42.4008,23.8
4020,-0.6499,42.3007,41.9
4021,-0.2332,42.2007,19.0
4022,0.5002,42.2007,13.3
4023,-0.7499,42.0007,16.2
4024,-0.5832,42.0341,19.5
4025,-0.7832,41.9841,5.4
4026,-0.7665,41.9674,16.7
4027,-0.6832,42.0007,24.7
4028,-0.3665,41.9757,26.3
4029,-0.2832,41.9466,6.4
4030,-0.2832,41.941,13.3
4031,-0.3498,41.9257,19.9
4032,-0.2707,41.8702,12.5
4033,-0.1998,41.8868,15.3
4034,-0.4499,41.7507,34.0
4035,-0.4165,41.7507,22.3
4036,0.3335,41.6007,31.8
4037,-0.1832,42.6174,22.0
4038,0.0668,42.6008,52.8
4039,0.0168,42.5841,27.5
4040,-0.1332,42.5341,36.8
4041,0.3002,42.6008,25.9
4042,0.2335,42.6174,35.2
4043,0.3835,42.5674,39.7
4044,0.3502,42.5841,20.6
4045,-2.7592,38.509,5.3
4046,-3.9303,38.1656,6.9
4047,-2.7,38.5006,33.0
4048,-2.6166,38.5006,34.6
4049,-2.6,38.4006,38.8
4050,-3.9042,38.3145,21.2
4051,-4.2334,38.0673,37.2
4052,-4.1042,38.037,53.1
4053,-4.0973,38.0437,12.3
4054,-4.0576,38.0356,14.7
4055,-4.0101,38.0595,35.7
4056,-4.0142,38.0437,31.6
4057,-3.9981,38.1117,7.6
4058,-3.92,38.0659,22.7
4059,-3.8839,38.1012,9.4
4060,-3.8834,38.134,11.7
4061,-3.6534,38.3251,21.1
4062,-3.7667,38.0006,38.6
4063,-2.9,38.0506,22.6
4064,-2.7833,38.0673,13.7
4065,-4.0345,37.964,61.6
4066,-3.9167,37.9662,21.7
4067,-3.8667,37.9395,26.7
4068,-3.7456,37.9834,6.4
4069,-3.7478,37.9831,9.5
4070,-3.0667,37.834,45.3
4071,-3.05,37.9673,22.8
4072,-2.9,37.9673,11.3
4073,-3.8175,37.7645,32.9
4074,-3.8167,37.7506,31.1
4075,-3.85,37.734,25.1
4076,-3.8167,37.7173,34.7
4077,-3.0,37.8006,63.7
4078,-3.0192,37.6545,16.5
4079,-2.9,42.3508,13.7
4080,-2.1138,42.4091,29.8
4081,-1.8527,42.2202,11.7
4082,-2.0166,42.1174,33.5
4083,-1.9499,42.1174,16.4
4084,-6.0502,43.0508,13.6
4085,-5.0835,43.1508,30.9
4086,-5.0501,43.1341,12.0
4087,-5.0334,43.1008,26.2
4088,-4.8668,43.1174,26.2
4089,-5.1501,42.7174,13.2
4090,-5.2835,42.6008,16.3
4091,-5.6168,42.4008,7.1
4092,-5.5668,42.3507,28.8
4093,-5.5835,42.3507,10.4
4094,-5.5001,42.4008,10.0
4095,-5.4668,42.4174,10.2
4096,-4.9834,42.4674,13.2
4097,-6.2169,42.3174,17.3
4098,-5.8335,42.2341,8.3
4099,-6.1168,42.3007,16.1
4100,-6.0502,42.3007,23.5
4101,-6.0502,42.1841,17.0
4102,-5.9668,42.3007,20.9
4103,-5.6668,42.3007,16.2
4104,-5.5668,42.2341,15.4
4105,-5.4001,42.3007,14.9
4106,-5.4001,42.2841,15.3
4107,-5.3835,42.2674,14.6
4108,-5.8168,42.1507,20.0
4109,-5.0668,43.1424,34.8
4110,-5.6168,42.8008,18.0
4111,-5.3668,42.2841,16.3
4112,-5.4335,42.3841,14.7
4113,-5.0334,42.6341,14.3
4114,-5.4335,42.1174,28.0
4115,-5.7168,42.7008,11.3
4116,0.9669,42.6674,27.0
4117,1.0002,42.5674,6.5
4118,1.0169,42.5674,1.3
4119,1.4003,42.5508,16.0
4120,1.3503,42.5174,15.0
4121,1.2169,42.4341,21.3
4122,1.3336,42.4174,18.8
4123,1.3503,42.4174,28.0
4124,1.7169,42.3507,21.2
4125,1.8003,42.3507,12.9
4126,1.6669,42.2174,28.3
4127,1.6003,42.3174,12.5
4128,1.4003,41.8007,24.6
4129,1.4003,41.8007,11.6
4130,1.4169,41.7841,37.7
4131,0.5335,41.5341,17.4
4132,1.3919,41.7757,11.6
4133,1.4003,41.7757,32.4
4134,1.4003,41.7841,29.5
4135,1.3919,41.7924,10.0
4136,0.6002,41.5591,15.1
4137,1.6808,42.4199,12.0
4138,1.4286,42.5908,17.1
4139,0.5835,41.5257,21.4
4140,0.4335,41.3007,32.7
4141,0.4169,41.3174,23.9
4142,-7.6169,43.7008,15.8
4143,-7.6336,43.0008,8.2
4144,-7.3336,43.5841,12.5
4145,-7.2669,43.5175,10.3
4146,-7.0836,43.5341,5.9
4147,-7.0669,43.5341,7.7
4148,-7.817,43.4008,14.1
4149,-7.7503,43.3508,14.9
4150,-7.4669,43.3508,15.6
4151,-7.4169,43.3841,11.4
4152,-7.3836,43.4675,13.5
4153,-7.2669,43.4841,6.9
4154,-7.0836,43.4341,19.2
4155,-7.7336,43.2174,11.0
4156,-7.6003,43.2674,22.0
4157,-7.5336,43.2674,24.1
4158,-7.6003,43.2008,17.6
4159,-7.4669,43.2841,44.3
4160,-7.4836,43.2674,44.6
4161,-7.4336,43.2008,31.8
4162,-7.5003,43.0508,22.5
4163,-7.8003,43.0841,12.1
4164,-7.6169,43.1508,27.0
4165,-7.6003,43.1008,16.2
4166,-7.4669,43.1508,2.4
4167,-7.4836,43.1174,9.3
4168,-7.4669,43.1174,5.2
4169,-7.5003,43.0841,4.5
4170,-7.0669,43.1341,16.3
4171,-7.817,42.8841,17.5
4172,-7.7336,42.9008,16.3
4173,-7.6669,42.8674,40.0
4174,-7.5003,42.8841,12.3
4175,-7.1669,42.8841,21.3
4176,-7.7003,42.8174,27.3
4177,-7.4336,42.8008,21.1
4178,-7.4003,42.7841,15.5
4179,-7.5003,42.7008,8.0
4180,-7.7669,42.5841,12.8
4181,-7.4669,42.5841,13.0
4182,-7.2336,42.5674,13.0
4183,-7.5169,42.4841,15.7
4184,-7.123,42.6658,17.6
4185,-7.4725,43.4302,7.6
4186,-7.3669,43.4341,12.4
4187,-3.6153,41.1174,15.8
4188,-3.4834,41.084,17.8
4189,-3.9167,40.8674,19.0
4190,-3.8667,40.884,16.0
4191,-3.7,40.9674,17.9
4192,-3.75,40.834,9.3
4193,-3.7,40.8674,10.1
4194,-3.6667,40.884,13.0
4195,-3.55,40.9174,4.8
4196,-3.5,40.8507,11.1
4197,-4.1334,40.7146,9.1
4198,-4.0834,40.7507,12.0
4199,-3.9834,40.734,5.7
4200,-3.9001,40.8007,18.0
4201,-3.9505,40.8629,14.0
4202,-3.8,40.834,12.8
4203,-3.7667,40.734,6.2
4204,-3.65,40.784,34.1
4205,-4.1497,40.5679,11.6
4206,-4.0667,40.6507,6.4
4207,-3.9667,40.584,8.8
4208,-3.85,40.634,7.1
4209,-3.9001,40.6174,8.2
4210,-3.7334,40.5507,1.4
4211,-3.6667,40.5507,1.0
4212,-3.6167,40.5507,10.6
4213,-3.45,40.6174,21.2
4214,-3.3,40.5674,37.6
4215,-3.2667,40.5174,7.0
4216,-4.3334,40.3674,11.0
4217,-4.0167,40.434,26.0
4218,-4.0334,40.4007,30.4
4219,-3.6667,40.3507,37.3
4220,-3.5834,40.5007,15.9
4221,-3.5334,40.4174,39.9
4222,-3.6334,40.784,27.6
4223,-3.3,40.384,11.8
4224,-4.4668,40.284,9.0
4225,-4.4167,40.334,11.5
4226,-4.2501,40.284,6.9
4227,-4.0667,40.3174,8.4
4228,-3.8833,40.2007,10.7
4229,-3.6334,40.3007,0.5
4230,-3.6,40.3174,4.1
4231,-3.3667,40.284,18.8
4232,-3.4,40.2507,23.8
4233,-3.6,40.1674,9.4
4234,-3.5834,40.1174,32.5
4235,-3.7667,39.9674,22.0
4236,-3.6167,40.0507,56.6
4237,-3.35,40.084,27.6
4238,-3.3,40.1007,44.7
4239,-3.25,40.1507,19.1
4240,-3.5834,40.1674,13.2
4241,-3.7667,39.934,30.1
4242,-3.7834,39.934,21.2
4243,-3.6667,40.684,10.2
4244,-3.6,40.7507,7.6
4245,-3.6167,40.834,18.1
4246,-3.6334,40.8507,8.5
4247,-3.7167,40.9674,6.6
4248,-3.6167,41.1174,6.9
4249,-3.8334,40.834,19.2
4250,-4.2001,40.5674,10.0
4251,-4.2167,40.5007,9.9
4252,-3.75,40.7174,12.8
4253,-4.6501,37.1006,35.2
4254,-4.6501,37.0006,35.6
4255,-4.6168,37.0839,50.7
4256,-4.7668,36.8506,0.8
4257,-4.7501,36.8339,41.0
4258,-4.5134,36.9653,37.0
4259,-4.4506,36.9839,16.5
4260,-4.4504,36.9839,20.0
4261,-4.6234,36.72,53.5
4262,-4.5906,36.7634,13.1
4263,-4.6987,36.6945,17.1
4264,-4.6584,36.7089,17.4
4265,-4.5923,36.6867,26.8
4266,-4.3667,36.7673,32.7
4267,-4.2667,36.8173,12.4
4268,-3.9834,36.8173,6.0
4269,-4.8501,36.5173,48.1
4270,-4.7668,36.5673,37.1
4271,-4.6606,36.6934,33.5
4272,-4.6254,36.7495,68.7
4273,-4.5695,36.6887,28.1
4274,-4.5426,36.9559,45.7
4275,-4.5498,36.9517,35.4
4276,-4.5568,36.9539,35.4
4277,-1.2999,38.584,5.9
4278,-1.4894,38.3523,13.8
4279,-1.3407,38.3415,22.6
4280,-1.7874,38.3109,15.7
4281,-1.8233,38.2301,25.9
4282,-1.8347,38.2031,13.9
4283,-1.5494,38.209,18.5
4284,-1.4832,38.3006,4.5
4285,-1.4999,38.234,28.3
4286,-1.4666,38.2006,46.3
4287,-1.3666,38.3006,15.5
4288,-1.2999,38.3006,16.5
4289,-1.2832,38.2506,18.7
4290,-0.8666,37.7006,27.7
4291,-1.051,38.3254,47.6
4292,-2.2833,38.0173,5.8
4293,-1.9666,38.2673,7.5
4294,-1.7999,38.0173,28.9
4295,-1.7499,38.0173,39.6
4296,-1.4663,38.1359,22.2
4297,-1.4232,38.0723,31.9
4298,-0.8332,37.6839,19.3
4299,-1.1332,38.1006,16.4
4300,-2.1119,37.982,21.7
4301,-1.9091,37.9131,28.2
4302,-1.5499,37.9006,39.7
4303,-1.4666,37.984,29.3
4304,-1.4166,37.9673,36.5
4305,-1.3666,37.934,30.9
4306,-1.0666,37.8673,29.6
4307,-1.1499,37.9506,11.2
4308,-0.7999,37.8506,20.4
4309,-1.9666,37.784,28.1
4310,-1.8166,37.7673,45.3
4311,-1.6999,37.7173,53.4
4312,-1.6499,37.7673,47.9
4313,-1.5333,37.7006,45.3
4314,-1.6249,37.4839,24.2
4315,-1.2827,37.6659,2.4
4316,-1.1832,37.734,17.6
4317,-1.0735,37.7692,15.8
4318,-1.0832,37.6839,16.1
4319,-1.0166,37.6839,26.2
4320,-0.9166,37.7506,34.8
4321,-0.9332,37.834,26.6
4322,-0.8166,37.6506,26.3
4323,-1.7999,37.6673,26.0
4324,-1.7666,37.6006,24.5
4325,-1.7699,37.6403,29.3
4326,-1.6999,37.6339,35.7
4327,-1.6916,37.5839,26.0
4328,-1.4332,37.6006,3.8
4329,-1.1832,37.6506,14.5
4330,-1.4269,37.5226,16.4
4331,-1.3702,37.5506,8.3
4332,-1.0749,37.6645,30.3
4333,-0.8832,37.6506,21.3
4334,-0.7332,37.6339,40.8
4335,-2.0833,38.034,27.1
4336,-2.0666,38.0006,14.9
4337,-1.7035,43.2155,51.1
4338,-1.8666,43.1841,30.0
4339,-1.5746,43.1719,48.4
4340,-1.481,43.2452,39.2
4341,-1.9122,43.0377,38.0
4342,-1.8638,43.0961,15.7
4343,-1.8919,43.1952,17.7
4344,-1.8333,43.098,28.2
4345,-1.6194,43.073,26.4
4346,-1.461,43.1208,49.0
4347,-1.3021,43.0091,30.1
4348,-2.0608,42.8688,42.4
4349,-1.9666,42.9841,23.0
4350,-1.878,42.9749,30.7
4351,-1.8249,42.8685,19.8
4352,-1.6019,42.9911,19.6
4353,-1.281,42.9397,23.0
4354,-1.3466,42.9783,42.7
4355,-1.468,42.8685,70.6
4356,-1.126,42.9572,39.2
4357,-1.081,42.9083,35.5
4358,-1.0946,42.8658,23.5
4359,-0.8252,42.8741,35.5
4360,-2.17,42.8341,13.9
4361,-1.8619,42.7841,18.7
4362,-1.6671,42.8135,28.0
4363,-1.7141,42.7327,39.9
4364,-1.5555,42.7508,28.1
4365,-1.4916,42.8327,58.5
4366,-1.3824,42.7655,30.7
4367,-1.186,42.7041,16.0
4368,-0.8604,42.8124,33.5
4369,-1.0866,42.6785,42.7
4370,-0.9938,42.7035,16.9
4371,-2.0041,42.6563,27.0
4372,-1.6305,42.6063,34.8
4373,-1.4068,42.6299,19.8
4374,-1.3638,42.628,34.1
4375,-1.2105,42.6166,20.2
4376,-2.35,42.4841,36.4
4377,-1.8758,42.4655,25.0
4378,-1.5069,42.3813,31.1
4379,-1.4944,42.3299,26.4
4380,-2.35,42.0674,40.7
4381,-2.0333,42.4077,33.8
4382,-1.4999,42.2507,39.2
4383,-1.7958,42.3874,67.1
4384,-1.7666,43.0091,32.9
4385,-2.2,42.8674,10.9
4386,-2.175,42.8591,11.0
4387,-1.6499,42.8508,17.1
4388,-1.6333,42.7841,25.3
4389,-1.6333,42.6508,25.4
4390,-1.3332,42.6841,24.7
4391,-8.067,42.4507,16.7
4392,-7.3669,42.3674,23.6
4393,-7.2933,42.3563,11.4
4394,-7.1336,42.4008,12.5
4395,-6.9669,42.4008,18.2
4396,-6.9836,42.3507,8.9
4397,-8.1003,42.2174,8.7
4398,-7.8169,42.2841,18.5
4399,-7.7336,42.3341,21.0
4400,-7.6003,42.3174,16.6
4401,-7.6503,42.2341,11.4
4402,-7.4836,42.3341,21.8
4403,-7.5003,42.3007,31.9
4404,-7.3628,42.1924,21.3
4405,-7.2669,42.2341,5.0
4406,-7.0336,42.2341,11.4
4407,-8.067,42.1341,16.2
4408,-7.8169,42.0841,18.2
4409,-7.7503,42.0674,26.0
4410,-7.4503,42.0507,9.5
4411,-7.3377,42.1341,17.0
4412,-7.3044,42.1174,14.1
4413,-6.9836,42.0507,5.7
4414,-8.1003,41.9507,12.5
4415,-7.4003,41.9674,31.2
4416,-6.8927,42.4633,13.5
4417,-4.4334,43.0008,24.9
4418,-4.7668,42.6341,11.9
4419,-4.7501,42.5674,32.4
4420,-4.7334,42.5508,8.5
4421,-4.6668,42.5674,16.8
4422,-4.5668,42.6008,25.5
4423,-4.5334,42.5841,15.6
4424,-4.5668,42.5174,15.1
4425,-4.5168,42.5508,8.7
4426,-4.5001,42.5508,11.5
4427,-4.3667,42.4008,22.1
4428,-4.7834,42.1507,32.0
4429,-4.7183,42.0674,16.0
4430,-4.7001,42.1007,31.0
4431,-4.7168,42.067,21.0
4432,-4.6334,42.0341,63.0
4433,-4.6334,42.0674,49.8
4434,-8.717,42.6771,23.0
4435,-8.567,42.6841,11.1
4436,-8.317,42.7508,33.6
4437,-8.6128,42.7563,11.0
4438,-8.1003,42.7174,17.5
4439,-8.0336,42.7508,5.9
4440,-8.7003,42.6508,15.1
4441,-8.6871,42.6548,12.3
4442,-8.6861,42.6548,14.6
4443,-8.6359,42.6257,13.5
4444,-8.6503,42.5674,5.3
4445,-8.5503,42.5341,7.2
4446,-8.3503,42.5674,7.1
4447,-8.3503,42.6174,15.5
4448,-8.117,42.6508,22.4
4449,-8.167,42.6008,28.4
4450,-7.9336,42.6341,24.8
4451,-8.767,42.5007,18.8
4452,-8.7003,42.4674,11.1
4453,-8.6503,42.4674,10.2
4454,-8.667,42.3841,27.2
4455,-8.5003,42.3841,8.5
4456,-8.5503,42.2344,5.2
4457,-8.5519,42.234,9.7
4458,-8.417,42.3174,3.9
4459,-8.2836,42.3096,32.3
4460,-8.3503,42.3055,16.7
4461,-8.317,42.2785,8.0
4462,-8.3003,42.2341,13.4
4463,-8.6337,42.1341,13.8
4464,-8.6503,42.0674,19.2
4465,-8.2503,42.1674,9.0
4466,-8.8503,41.9341,11.0
4467,-8.767,41.9507,7.5
4468,-8.717,41.9841,15.6
4469,-6.4169,41.0007,7.0
4470,-5.5835,41.0674,51.3
4471,-5.5001,41.1007,8.7
4472,-5.2335,41.0507,25.7
4473,-5.2168,41.1007,17.2
4474,-6.7502,40.9674,7.4
4475,-5.9668,40.884,22.0
4476,-5.8835,40.934,16.0
4477,-5.8168,40.9507,36.0
4478,-5.7668,40.884,15.3
4479,-5.3835,40.9674,15.0
4480,-5.3501,40.934,10.5
4481,-5.2668,40.9007,22.3
4482,-6.1835,40.684,24.8
4483,-6.1168,40.7007,21.3
4484,-5.6668,40.7007,23.1
4485,-5.6001,40.7007,11.4
4486,-5.6001,40.6674,5.8
4487,-5.3668,40.7674,15.0
4488,-6.2669,40.6174,16.2
4489,-6.3835,40.534,15.0
4490,-6.2669,40.5674,20.5
4491,-6.3335,40.534,18.6
4492,-6.2002,40.5674,15.8
4493,-6.1835,40.6507,26.4
4494,-6.1335,40.584,19.2
4495,-6.1571,40.516,16.0
4496,-6.6002,40.4174,16.3
4497,-5.8002,40.3674,15.9
4498,-5.7668,40.3507,13.6
4499,-5.7502,40.3674,9.0
4500,-6.1335,40.5507,18.2
4501,-6.1335,40.6174,15.3
4502,-5.7168,40.3507,13.1
4503,-6.7168,40.2844,12.6
4504,-6.7335,40.284,13.0
4505,-6.053,40.5535,11.7
4506,-6.3335,40.4507,19.0
4507,-6.1339,40.5842,16.0
4508,-5.2835,40.834,36.0
4509,-5.2168,40.9007,21.0
4510,-5.5668,41.084,22.0
4511,-5.2335,41.084,11.0
4512,-5.3335,41.0674,15.0
4513,-5.5168,41.1507,28.0
4514,-3.7834,41.5174,36.0
4515,-4.3001,41.3841,2.5
4516,-3.5834,41.4841,4.9
4517,-3.5167,41.184,20.8
4518,-3.4667,41.3507,23.2
4519,-3.3333,41.3674,19.6
4520,-4.5168,41.2507,2.1
4521,-4.4501,41.284,5.3
4522,-4.2167,41.3174,4.1
4523,-4.2001,41.184,3.8
4524,-4.1001,41.2507,1.5
4525,-3.5834,41.3174,18.0
4526,-3.5667,41.284,18.0
4527,-3.5,41.284,35.5
4528,-3.45,41.2674,20.0
4529,-3.4834,41.234,23.2
4530,-4.4001,41.1007,6.5
4531,-3.8334,41.0674,27.5
4532,-4.0709,40.934,7.9
4533,-4.0167,40.8676,5.7
4534,-3.9667,40.884,12.3
4535,-4.3834,40.8174,2.3
4536,-4.1167,40.7674,14.8
4537,-4.0834,40.8007,18.8
4538,-4.0084,40.7924,6.2
4539,-4.0001,40.859,5.8
4540,-4.0167,40.809,12.0
4541,-3.6834,41.1257,22.4
4542,-6.0502,37.884,11.9
4543,-5.9835,37.9673,3.9
4544,-5.6835,37.984,17.0
4545,-5.7001,37.934,13.1
4546,-5.6501,37.884,21.4
4547,-5.5835,37.8506,14.6
4548,-6.4544,37.7034,20.5
4549,-6.3835,37.7089,17.3
4550,-6.2668,37.7173,14.1
4551,-6.1502,37.7338,20.0
4552,-6.1501,37.7339,28.5
4553,-6.1502,37.734,21.0
4554,-5.821,37.7006,38.3
4555,-5.3668,37.7673,46.1
4556,-5.8043,37.6673,23.5
4557,-5.1001,37.5173,13.8
4558,-6.1835,37.3839,25.8
4559,-5.9668,37.4839,24.9
4560,-5.9168,37.4173,15.4
4561,-5.8335,37.3506,20.2
4562,-5.4835,37.4839,30.0
4563,-5.3668,37.4839,16.0
4564,-5.3168,37.4339,64.8
4565,-5.3668,37.3506,35.8
4566,-5.2168,37.4673,54.3
4567,-6.3168,37.2339,7.3
4568,-6.2002,37.2506,6.0
4569,-6.1002,37.2839,26.0
4570,-5.5168,37.2673,11.9
4571,-5.3668,37.1006,33.4
4572,-2.7667,42.0841,23.8
4573,-2.7167,42.0841,9.5
4574,-2.9999,41.8341,1.0
4575,-2.9833,41.8674,15.7
4576,-2.8333,41.9507,18.9
4577,-2.6333,41.8507,18.0
4578,-3.3167,41.7007,19.4
4579,-2.7333,41.7841,22.1
4580,-2.5333,41.7007,4.3
4581,-2.5,41.7174,12.3
4582,-2.45,41.8174,21.0
4583,-2.9667,41.6341,3.9
4584,-2.9333,41.6507,3.8
4585,-2.9833,41.5507,3.1
4586,-2.9333,41.5174,2.6
4587,-2.5444,41.5674,6.0
4588,-2.55,41.5174,11.7
4589,-2.525,41.5841,8.0
4590,-2.8667,41.4841,5.0
4591,-2.7333,41.4674,3.5
4592,-3.1667,41.6007,28.6
4593,-3.5,41.5674,34.0
4594,-3.4,41.6174,25.2
4595,-3.0,41.6007,3.8
4596,-2.7833,41.7257,39.1
4597,-2.6667,41.8174,3.9
4598,-2.7167,41.8174,2.5
4599,1.0336,41.3841,8.4
4600,1.0336,41.3674,12.5
4601,1.0124,41.3396,5.8
4602,1.2502,41.384,24.2
4603,1.2502,41.3507,29.8
4604,0.5835,41.184,15.2
4605,0.9961,41.3327,8.1
4606,0.9836,41.309,11.7
4607,1.2502,41.3007,36.8
4608,0.5669,41.1174,15.5
4609,0.6335,41.0507,24.0
4610,0.6669,41.034,15.3
4611,0.2669,40.734,52.5
4612,0.5835,40.734,11.3
4613,0.6002,40.7451,19.3
4614,0.6335,40.7507,17.5
4615,0.6669,40.784,19.2
4616,0.6002,40.7674,20.8
4617,0.6849,40.7785,19.8
4618,0.5335,40.7674,7.5
4619,0.8335,40.7174,20.0
4620,0.6835,40.7007,27.5
4621,0.3752,40.6257,8.4
4622,0.4502,40.6007,9.1
4623,1.2041,41.3799,15.9
4624,1.1847,41.3904,23.9
4625,-0.5665,40.984,19.9
4626,-0.5499,40.884,21.5
4627,-0.1165,40.884,25.1
4628,-0.0665,40.784,18.9
4629,-0.1332,40.8507,22.6
4630,-0.7727,40.8157,12.7
4631,-0.7704,40.8149,41.3
4632,-0.7796,40.7971,14.6
4633,-0.7035,40.7674,7.5
4634,-0.0998,40.8007,18.1
4635,-0.0665,40.7674,16.8
4636,-1.5999,40.5507,30.0
4637,-0.4999,40.534,51.0
4638,-0.2998,40.5174,46.1
4639,-1.5666,40.484,21.8
4640,-1.5499,40.634,11.8
4641,-1.6833,40.5674,10.1
4642,-1.6666,40.534,24.0
4643,-1.5166,40.6174,28.7
4644,-1.3332,40.5174,18.4
4645,-1.3666,40.584,10.2
4646,-1.1999,40.534,4.4
4647,-0.8666,40.6507,27.0
4648,-0.7832,40.5507,3.7
4649,-0.6499,40.534,28.0
4650,-0.5999,40.5174,30.5
4651,-1.4332,40.284,20.1
4652,-1.3666,40.3345,7.7
4653,-1.4166,40.2007,11.7
4654,-0.7499,40.284,4.8
4655,-0.7165,40.2674,7.8
4656,-0.5999,40.284,28.6
4657,-0.4665,40.3007,33.2
4658,-0.2998,40.7174,24.1
4659,-0.1832,40.834,27.3
4660,-1.3681,40.334,10.7
4661,-0.7688,40.8026,18.8
4662,-0.7765,40.8015,12.3
4663,-0.7785,40.8076,18.8
4664,-0.7821,40.8046,18.8
4665,-0.7838,40.8026,14.0
4666,-0.7868,40.8013,15.6
4667,-0.7777,40.7888,22.6
4668,-0.7079,40.7693,32.3
4669,-4.7668,40.2632,5.8
4670,-3.85,40.0674,27.5
4671,-3.8334,40.034,45.8
4672,-3.8,40.0507,45.2
4673,-3.8,40.0174,36.3
4674,-4.3334,39.834,15.2
4675,-4.0835,39.9001,16.9
4676,-4.0167,39.884,11.1
4677,-3.5667,39.984,28.4
4678,-3.7167,39.9174,45.6
4679,-3.6334,39.8507,59.1
4680,-3.4667,39.9507,25.3
4681,-3.3167,39.934,20.8
4682,-3.4834,39.884,36.6
4683,-3.2833,39.884,18.7
4684,-3.55,39.8173,49.8
4685,-3.7167,39.7673,12.0
4686,-3.7334,39.7007,21.2
4687,-3.3667,39.784,32.6
4688,-3.25,39.734,15.8
4689,-3.4167,39.6673,30.1
4690,-3.1167,39.784,22.3
4691,-3.4167,39.6507,29.1
4692,-4.6356,39.484,8.0
4693,-3.7667,39.3201,12.1
4694,-3.6834,39.684,27.9
4695,-3.7167,39.684,23.2
4696,-3.2167,39.7507,15.1
4697,-3.3667,39.8507,15.2
4698,-3.4334,39.634,21.7
4699,-4.9501,39.7507,16.0
4700,-1.4499,40.134,25.0
4701,-0.9332,39.8507,38.0
4702,-1.2499,39.734,60.0
4703,-1.1332,39.684,6.1
4704,-1.0999,39.7507,31.2
4705,-1.0832,39.734,49.8
4706,-1.1832,39.8173,8.0
4707,-0.9332,39.7507,3.0
4708,-0.9666,39.684,46.0
4709,-0.8499,39.8173,50.0
4710,-0.6665,39.8173,51.5
4711,-0.7165,39.7007,12.0
4712,-0.6999,39.784,28.0
4713,-0.4832,39.7007,32.0
4714,-0.2498,39.7173,22.7
4715,-0.1998,39.7007,17.0
4716,-1.4332,39.5673,53.0
4717,-1.1999,39.6007,29.0
4718,-1.2166,39.534,18.0
4719,-1.1332,39.484,42.7
4720,-1.1666,39.6673,34.0
4721,-0.9499,39.5507,13.0
4722,-0.7999,39.6507,18.0
4723,-0.8666,39.5173,24.0
4724,-0.6999,39.534,22.0
4725,-0.5999,39.7007,21.0
4726,-0.5832,39.5673,26.0
4727,-0.4332,39.584,13.2
4728,-0.4332,39.5673,12.6
4729,-0.3161,39.634,7.0
4730,-0.3165,39.6334,9.4
4731,-0.3165,39.6007,17.2
4732,-1.0999,39.4007,16.0
4733,-1.0416,39.3882,8.0
4734,-0.5499,38.8173,30.6
4735,-0.5999,39.384,34.4
4736,-0.6332,39.484,42.4
4737,-0.5332,39.484,26.8
4738,-0.4332,39.4507,23.1
4739,-0.4499,39.334,16.4
4740,-0.3165,39.3507,0.1
4741,-0.5499,39.2673,39.0
4742,-0.5165,38.7506,8.7
4743,-0.3165,39.184,23.8
4744,-1.2166,39.0673,7.0
4745,-1.1999,39.0673,20.0
4746,-1.0666,39.1007,8.0
4747,-1.1832,39.034,33.0
4748,-0.9666,39.1507,24.5
4749,-0.8332,39.084,25.4
4750,-0.6665,39.084,36.6
4751,-0.5165,39.0173,31.5
4752,-0.5999,38.7673,29.2
4753,-0.2524,39.1015,4.5
4754,-0.8832,38.934,15.7
4755,-0.8166,38.834,29.0
4756,-0.6832,38.984,17.0
4757,-0.5665,38.9507,3.1
4758,-0.5665,38.8506,19.0
4759,-0.1998,38.884,22.3
4760,-0.0332,38.8673,1.1
4761,-0.0665,38.884,29.0
4762,-0.8499,38.834,27.6
4763,-0.6665,38.8006,18.8
4764,-5.1501,42.1841,23.6
4765,-5.2501,42.1674,21.1
4766,-4.9834,42.0174,26.2
4767,-5.2335,41.9841,18.8
4768,-5.3001,41.9007,39.9
4769,-4.9668,41.9174,31.8
4770,-4.8501,41.8841,21.5
4771,-5.3335,41.7841,31.9
4772,-5.2168,41.7507,20.4
4773,-5.1335,41.8174,13.3
4774,-4.7168,41.7841,13.2
4775,-4.6834,41.8007,23.6
4776,-4.6334,41.8174,10.6
4777,-4.6168,41.8007,18.8
4778,-4.6334,41.7507,14.7
4779,-4.3167,41.7507,44.6
4780,-4.1501,41.7841,28.9
4781,-4.1001,41.7174,41.1
4782,-5.1168,41.5341,9.6
4783,-4.9834,41.5507,15.9
4784,-4.9668,41.5174,27.0
4785,-4.7001,41.5341,7.1
4786,-4.5001,41.6341,32.2
4787,-4.5001,41.5841,13.4
4788,-4.4501,41.6007,20.9
4789,-4.4668,41.5674,5.6
4790,-4.3667,41.6174,36.4
4791,-4.2834,41.6341,10.5
4792,-4.2501,41.6507,10.5
4793,-4.2001,41.5674,21.7
4794,-4.1667,41.5341,12.5
