,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,B1dx,B2dx,B3dx,B4dx,B5dx,B6dx,B7dx,B8dx,B9dx,B10dx,B11dx,B12dx,B1dx2,B2dx2,B3dx2,B4dx2,B5dx2,B6dx2,B7dx2,B8dx2,B9dx2,B10dx2,B11dx2,OM [%]
42,41.6424,2.1892,0.1358435614728521,1453.0,1413.0,1617.0,2077.0,2264.0,2569.0,2885.0,2730.0,3096.0,654.0,14.0,4316.0,3008.0,-804828973.8430579,3026706231.4540067,4389312977.099239,4734177215.189873,8379120879.120859,7470449172.576832,-3100000000.0000033,11473354231.974936,-30373134328.358208,-1493930905.6956112,17910074937.55205,-2221844742.653304,7.709326368806966e+16,2.021671729443966e+16,3290689294757954.5,9.227705478306294e+16,-2.496350842153915e+16,-2.4989241542734835e+17,2.9146708463949914e+17,-1.3118021492267459e+18,3.591940724211766e+17,4.529413128675924e+16,-8.381315437221221e+16,4.51
43,41.00899999999999,0.7724,0.08484005563282336,1307.0,905.0,547.0,329.0,312.0,415.0,451.0,390.0,434.0,112.0,5.0,141.0,44.0,-8088531187.122732,-5311572700.296738,-2080152671.7557266,-430379746.835443,2829670329.670323,851063829.7872341,-1220000000.0000014,1379310344.8275878,-4004975124.378109,-249766573.295985,566194837.6353043,-164769831.83285207,5.58744162339234e+16,4.7943917337403736e+16,1.5742108062216456e+16,8.253291332925989e+16,-5.435732142535946e+16,-4.8961319853126136e+16,5.198620689655184e+16,-1.6878637834500637e+17,4.6706574018434376e+16,1904671827570703.0,-3043150164313725.5,1.3
44,41.3424,-0.0693,0.17449512139777626,1531.0,1510.0,1582.0,1819.0,2250.0,2565.0,2810.0,2588.0,3018.0,1273.0,19.0,3750.0,2815.0,-422535211.2676054,1068249258.1602377,2261450381.679391,10911392405.06329,8653846153.846132,5791962174.940898,-4440000000.000005,13479623824.451427,-21703980099.502487,-2927170868.347338,15532889258.950886,-1588245286.2238832,2.999566336876946e+16,1.7703280764379132e+16,8.253761472694566e+16,-5.715306965106727e+16,-7.86231862336601e+16,-2.418903587456478e+17,3.58392476489029e+17,-1.1029342922869581e+18,2.3354240337257645e+17,4.309070991432825e+16,-7.127866172012814e+16,8.82
45,41.4702,0.853,0.08442503639010189,1528.0,1108.0,810.0,629.0,893.0,1166.0,1280.0,745.0,1347.0,341.0,12.0,1098.0,796.0,-8450704225.352108,-4421364985.163206,-1727099236.6412225,6683544303.797468,7499999999.999982,2695035460.9929075,-10700000000.000011,18871473354.232,-12512437810.945272,-767973856.2091502,4521232306.411327,-512994734.1600136,8.107322414867002e+16,3.997426926590482e+16,8.025423225609442e+16,2.066976446082313e+16,-1.3200452030239184e+17,-3.166675049880123e+17,5.914294670846409e+17,-9.838216666199782e+17,1.4607542232258858e+17,1.2346419613960028e+16,-2.0958480601879036e+16,2.85
46,41.4535,0.8808,0.1815668202764977,1392.0,994.0,680.0,444.0,499.0,655.0,633.0,641.0,623.0,172.0,13.0,348.0,224.0,-8008048289.738426,-4658753709.198814,-2251908396.946566,1392405063.2911391,4285714285.7142754,-520094562.64775413,160000000.00000018,-564263322.8840132,-5609452736.318408,-371148459.3837534,1394671107.4104922,-210633599.45642942,6.739023300884527e+16,3.5709871101665416e+16,3.477398339921477e+16,7.324833474488952e+16,-1.3202771561434114e+17,1.6077885641790882e+16,-1.4485266457680284e+16,-1.5815640794465206e+17,6.515303827033152e+16,4121894413618686.5,-6683200278380195.0,1.36
47,41.1202,-0.4193,0.10016822144058724,1913.0,1949.0,2223.0,2942.0,3210.0,3553.0,3838.0,3597.0,4122.0,903.0,18.0,5032.0,3819.0,724346076.4587522,4065281899.109793,6860687022.900767,6784810126.582278,9423076923.0769,6737588652.482269,-4820000000.000006,16457680250.783718,-40037313432.835815,-2065826330.5322125,20874271440.466293,-2060472226.940717,6.722204874549374e+16,4.1474853468708824e+16,-724016186245125.2,6.679156446821828e+16,-7.377715029106112e+16,-2.732290461579734e+17,4.255536050156749e+17,-1.7710029367905833e+18,4.722821778893483e+17,5.354831412464636e+16,-9.548186372775614e+16,7.24
48,40.9229,-0.1748,0.1441181463249024,1676.0,1712.0,1944.0,2521.0,2617.0,2847.0,3295.0,3370.0,3618.0,773.0,14.0,4056.0,2912.0,724346076.4587522,3442136498.516321,5505725190.839698,2430379746.835443,6318681318.681303,10591016548.463356,1500000000.0000017,7774294670.846404,-35385572139.30348,-1771708683.473389,16827643630.308088,-1943264820.7915747,5.468391191262711e+16,3.061704291280975e+16,-2.934489927484978e+16,9.843801447711037e+16,1.1737184697203414e+17,-2.1491764889984288e+17,1.2548589341692818e+17,-1.352973881195923e+18,4.1808287880385683e+17,4.341585507418645e+16,-7.81469960495407e+16,4.92
49,42.2507,1.86,0.008237232289950576,1245.0,834.0,510.0,301.0,274.0,371.0,413.0,306.0,367.0,270.0,17.0,184.0,84.0,-8269617706.23742,-4807121661.721069,-1994274809.1603067,-683544303.7974683,2664835164.8351583,992907801.4184396,-2140000000.0000024,1912225705.329156,-1206467661.6915421,-590569561.1577963,695253955.0374693,-169865806.01324955,6.966792846109354e+16,4.173363282731102e+16,1.2506970471019458e+16,8.476910047171206e+16,-4.593207042353612e+16,-7.406401421793006e+16,8.104451410658325e+16,-9.776468235174614e+16,7660424135991864.0,3001455453303607.0,-3601664284141213.0,40.32
50,42.3341,1.7905,0.17423133235724744,1200.0,823.0,511.0,282.0,316.0,473.0,496.0,401.0,472.0,284.0,13.0,189.0,110.0,-7585513078.47082,-4629080118.694364,-2185114503.8167953,860759493.670886,4313186813.186803,543735224.5862885,-1900000000.0000021,2225705329.153608,-2338308457.7114425,-632586367.8804854,732722731.0574527,-134193986.75046714,5.948557263131701e+16,3.626061743141794e+16,2.9063683182134384e+16,8.740322327888397e+16,-1.0355636232418971e+17,-5.777151831173263e+16,8.251410658307229e+16,-1.4307253250360677e+17,2.121544887849449e+16,3186996029266895.0,-3609145369724898.0,8.25
51,41.3591,1.0872,0.0017331022530329286,1209.0,855.0,515.0,288.0,257.0,330.0,323.0,289.0,297.0,94.0,7.0,71.0,9.0,-7122736418.511063,-5044510385.756678,-2166030534.351146,-784810126.5822784,2005494505.4945006,-165484633.56973994,-680000000.0000007,250783699.05956143,-2524875621.8905473,-203081232.49299714,266444629.4754373,-105316799.72821471,4.181541313389102e+16,4.270741619296042e+16,1.3179584043596076e+16,7.064062359688047e+16,-5.964228404022624e+16,-1.2163483839958884e+16,1.8615673981191264e+16,-8.701126397962733e+16,2.8878039669123756e+16,1095998744090649.8,-1547716191522282.5,5.45
52,40.7118,0.2974,0.057024303497332535,3556.0,3789.0,3734.0,3977.0,4113.0,4594.0,4878.0,4458.0,5069.0,1369.0,15.0,4722.0,3833.0,4688128772.635812,-816023738.8724037,2318702290.0763373,3443037974.683544,13214285714.285683,6713947990.543735,-8400000000.00001,19153605015.674004,-46019900497.512436,-3160597572.3622775,19596169858.451305,-1510107015.4577885,-1.1074753544282118e+17,4.650928826333445e+16,1.0728393937091676e+16,2.4737336049625664e+17,-1.7858070669620694e+17,-3.573037350010341e+17,5.510721003134808e+17,-2.043056599159452e+18,5.3307590702923085e+17,5.312037215409332e+16,-8.78695956449172e+16,11.48
53,41.4202,2.1503,0.11462205700123915,1717.0,1228.0,1168.0,1429.0,1821.0,2272.0,2523.0,1799.0,2554.0,687.0,17.0,3369.0,2857.0,-9839034205.231382,-890207715.1335315,2490458015.267177,9924050632.911392,12390109890.10986,5933806146.5721035,-14480000000.000015,23667711598.74611,-23221393034.82587,-1563958916.900093,13955037468.77603,-869712926.7878376,1.8005687102812566e+17,5.015824525817077e+16,7.093122726759751e+16,6.243187992907511e+16,-1.7737098196532253e+17,-4.825958899898846e+17,7.629542319749233e+17,-1.4698778881997501e+18,2.693710711184798e+17,3.622548175928132e+16,-6.171836134706027e+16,3.55
54,41.6231,2.3734,0.1776239907727797,1372.0,1403.0,1375.0,1426.0,1525.0,1934.0,2191.0,2042.0,2388.0,535.0,11.0,2515.0,1762.0,623742454.7283698,-415430267.0623146,486641221.3740461,2506329113.9240503,11236263736.26371,6075650118.203309,-2980000000.0000033,10846394984.326033,-23047263681.592037,-1223155929.0382817,10424646128.226484,-1279089519.279769,-2.090890788311235e+16,1.3383849976800608e+16,1.9271831035782496e+16,2.210110030972066e+17,-1.4177509939726342e+17,-2.1408156307809248e+17,2.7652789968652102e+17,-1.0624971368626367e+18,2.7144412627554422e+17,2.718908043245743e+16,-4.8724961063722984e+16,1.82
55,41.7332,2.7309,0.0846307385229541,1589.0,1731.0,1881.0,2293.0,2160.0,2553.0,2760.0,2717.0,2946.0,557.0,12.0,2929.0,2105.0,2857142857.1428556,2225519287.8338284,3931297709.9236665,-3367088607.5949364,10796703296.70327,4893617021.276595,-860000000.000001,7178683385.579946,-29713930348.258705,-1272175536.881419,12144046627.810167,-1399694241.5491762,-1.2708723728551848e+16,2.5308285194211252e+16,-6.964109081601724e+16,3.585770102353976e+17,-1.6217269987435882e+17,-1.3601931492379659e+17,1.607736677115991e+17,-1.1565082675184545e+18,3.5375316929573734e+17,3.1317045202361304e+16,-5.638526590074669e+16,1.69
56,41.8091,3.0651,0.18009168303863785,1356.0,1149.0,1035.0,1252.0,1245.0,1816.0,2132.0,1802.0,2314.0,499.0,12.0,2307.0,1819.0,-4164989939.6378245,-1691394658.7537096,2070610687.022902,-177215189.8734177,15686813186.813148,7470449172.576832,-6600000000.000008,16050156739.811932,-22574626865.67164,-1136788048.5527542,9554537885.09576,-828945133.3446578,4.9770528790424824e+16,5.5816103053065464e+16,-2.144872019939238e+16,4.016209715616852e+17,-2.2572428610539277e+17,-3.3263473221221843e+17,4.530031347962393e+17,-1.210808263494784e+18,2.666397862825732e+17,2.4956409742410156e+16,-4.322848883613832e+16,2.37
57,40.0285,-2.0416,0.1726295210166178,1425.0,1323.0,1479.0,2116.0,2360.0,2640.0,2962.0,2999.0,3355.0,1331.0,19.0,3700.0,2438.0,-2052313883.2997975,2314540059.347182,6078244274.809164,6177215189.873417,7692307692.307673,7612293144.208037,740000000.0000008,11159874608.150484,-25174129353.23383,-3062558356.676003,15324729392.173199,-2143706471.8872092,8.7864264439577e+16,5.584130883474753e+16,944378960536764.5,3.835677221352548e+16,-2198201870869117.8,-1.62465558964729e+17,2.0839749216300992e+17,-1.1389969893850897e+18,2.7501953975818192e+17,4.292083974988141e+16,-7.272454564554714e+16,7.88
58,40.4563,-4.8695,0.18100314998788467,1391.0,1362.0,1445.0,1690.0,1728.0,2157.0,2354.0,2437.0,2593.0,1211.0,19.0,3560.0,2628.0,-583501006.036217,1231454005.9347184,2337786259.5419865,962025316.4556961,11785714285.714258,4657210401.8912525,1660000000.000002,4890282131.661448,-17189054726.368156,-2782446311.858076,14741881765.19568,-1583149312.0434856,3.651820949639707e+16,1.6414425127704278e+16,-1.3127489914945528e+16,2.740174422597104e+17,-1.9583801878634582e+17,-7.085603786976951e+16,6.4605642633228984e+16,-6.921422212548474e+17,1.7918667182226467e+17,4.090646143103117e+16,-6.7964325883593576e+16,3.57
59,41.0007,-5.0196,0.13043478260869565,1404.0,1207.0,1064.0,1190.0,1280.0,1401.0,1532.0,1547.0,1623.0,777.0,11.0,2549.0,1866.0,-3963782696.17706,-2121661721.06825,1202290076.3358786,2278481012.6582274,3324175824.175816,3096926713.9479904,300000000.00000036,2382445141.0658336,-10522388059.701492,-1788048552.7544346,10566194837.635311,-1160183455.0704944,3.706480835228992e+16,4.931679224635207e+16,1.0268997483991884e+16,2.647328636753389e+16,-6243107423841349.0,-6.61211989113e+16,4.16489028213167e+16,-4.0454022572938374e+17,1.08636063519242e+17,2.8838103152170268e+16,-4.881922686388765e+16,14.16
60,40.6001,-4.4931,0.06692913385826772,1452.0,1221.0,993.0,1422.0,1664.0,1908.0,2031.0,1626.0,2164.0,1257.0,39.0,2012.0,1598.0,-4647887323.94366,-3382789317.507419,4093511450.381682,6126582278.481012,6703296703.296687,2907801418.4397163,-8100000000.000009,16865203761.755507,-11281094527.363184,-2843137254.90196,8213988343.047466,-703244436.8948531,2.5454688258274444e+16,1.1092434373722706e+17,1.939953080247454e+16,1.4600365185206956e+16,-1.0427184848508136e+17,-2.6023171201985162e+17,4.9930407523511085e+17,-8.823290999723738e+17,1.0494971731916944e+17,2.5810283842085492e+16,-3.712419974996805e+16,8.05
61,41.0174,-4.7362,0.1153846153846154,1554.0,1477.0,1436.0,1633.0,2001.0,2234.0,2385.0,2059.0,2607.0,1403.0,18.0,3292.0,2640.0,-1549295774.6478865,-608308605.3412465,1879770992.3664134,9316455696.202532,6401098901.098886,3569739952.718676,-6520000000.000008,17178683385.579958,-14975124378.109451,-3232959850.606909,13630308076.60284,-1107525055.206387,1.893334344681367e+16,3.691512756242819e+16,7.096073190683324e+16,-7.380650114186446e+16,-7.778458649396162e+16,-2.385281312699452e+17,4.739736677115998e+17,-1.0079563562285093e+18,1.460468224813749e+17,3.936337051169408e+16,-6.1356507626183336e+16,0.07
62,40.9648,-4.6861,0.17594560135996598,1492.0,1500.0,1481.0,1939.0,1910.0,2224.0,2417.0,2767.0,2863.0,1227.0,14.0,2897.0,1929.0,160965794.76861158,-281899109.79228497,4370229007.633591,-734177215.1898733,8626373626.373606,4562647754.1371155,7000000000.000008,3009404388.7147374,-20348258706.46766,-2831465919.7012134,12002497918.40134,-1644301002.2082555,-8910762667221253.0,6.9022672365369096e+16,-4.870616624831553e+16,2.3697597067249312e+17,-1.1164082066583738e+17,5.762062046957192e+16,-7.981191222570549e+16,-7.322151440496058e+17,2.178705570493339e+17,3.4626432862050772e+16,-5.681431690511909e+16,1.05
63,40.8257,-4.6737,0.17285806313077087,1706.0,1550.0,1526.0,1926.0,2210.0,2503.0,2758.0,2731.0,2989.0,1752.0,24.0,4072.0,2857.0,-3138832997.987926,-356083086.05341256,3816793893.1297736,7189873417.7215185,8049450549.45053,6028368794.326241,-540000000.0000006,8087774294.670856,-15385572139.303482,-4033613445.3781505,16852622814.321411,-2063869543.060982,5.5990943902102856e+16,6.191212135286628e+16,3.218587332625713e+16,2.176144637288637e+16,-5.552422404187595e+16,-1.5528058615428467e+17,1.725554858934173e+17,-7.358415810023313e+17,1.4119351609359864e+17,4.8754052893789816e+16,-7.875309058027646e+16,2.92
64,40.3174,-4.9862,0.15863761890150352,1428.0,1323.0,1313.0,1371.0,1696.0,1892.0,1998.0,1888.0,2293.0,1530.0,90.0,3489.0,2714.0,-2112676056.338027,-148367952.52225524,553435114.5038172,8227848101.265822,5384615384.615372,2505910165.4846334,-2200000000.0000024,12695924764.890297,-9490049751.24378,-3361344537.8151255,14150707743.547054,-1316459996.602684,3.952330188764126e+16,1.0412508412849744e+16,7.32291315530726e+16,-7.1980575105074696e+16,-7.908530821787723e+16,-1.1125083133533419e+17,2.9791849529780634e+17,-6.954850945496585e+17,7.622767678393848e+16,4.087780644575671e+16,-6.4392871524353656e+16,3.69
65,42.5437,-4.4755,0.17134416543574593,1426.0,1411.0,1620.0,2244.0,2523.0,2891.0,3241.0,3172.0,3679.0,1316.0,35.0,3894.0,2480.0,-301810865.19114673,3100890207.7151346,5954198473.282447,7063291139.240506,10109890109.890085,8274231678.486998,-1380000000.0000014,15893416927.899706,-29390547263.68159,-2990196078.4313717,16065778517.90176,-2401902497.0273485,6.8464810320045864e+16,4.233395052770494e+16,1.0582945285859352e+16,7.71290878645463e+16,-5.043017668689789e+16,-2.2823242738739952e+17,3.4546833855799456e+17,-1.419560006005685e+18,3.2836257693097286e+17,4.448173341814455e+16,-7.688460039520866e+16,1.03
66,42.5336,-4.5208,0.15348837209302327,1502.0,1670.0,1954.0,2730.0,2963.0,3326.0,3662.0,3720.0,4080.0,1481.0,46.0,3883.0,2319.0,3380281690.1408434,4213649851.6320486,7404580152.671761,5898734177.215189,9972527472.527449,7943262411.347517,1160000000.0000012,11285266457.680264,-32325870646.766167,-3349673202.6143785,15974188176.519579,-2656701206.0472226,1.6767971056161062e+16,4.734317954064856e+16,-1.4368759307791722e+16,1.0313400747625973e+17,-5.574904014230568e+16,-1.6036081350703347e+17,2.0250532915360544e+17,-1.3671202854058458e+18,3.604004657232809e+17,4.510705270572818e+16,-7.756406903649798e+16,1.09
67,42.7818,-5.2339,0.12271354999112058,3249.0,2910.0,2421.0,2470.0,2513.0,2964.0,3291.0,3161.0,3528.0,1648.0,59.0,2559.0,2241.0,-6820925553.319916,-7255192878.338281,467557251.90839726,1088607594.9367087,12390109890.10986,7730496453.900709,-2600000000.000003,11504702194.35738,-23383084577.114426,-3709150326.7973847,10407993338.88427,-540173263.1221335,-8737773139202508.0,1.1458086246656795e+17,5926052891491526.0,2.8611398215628227e+17,-1.2801135813761371e+17,-2.4421977432389386e+17,2.82094043887148e+17,-1.0936610273188666e+18,2.4470067475518704e+17,3.295318315985446e+16,-4.557937802667115e+16,2.86
68,42.655,-4.8361,0.18207282913165265,1476.0,1254.0,1315.0,1606.0,2036.0,2385.0,2712.0,2321.0,3032.0,1211.0,18.0,4187.0,3349.0,-4466800804.828971,905044510.385757,2776717557.25191,10886075949.367088,9587912087.912066,7730496453.900709,-7820000000.000009,22288401253.91852,-22649253731.34328,-2784780578.8982253,17356369691.92341,-1423475454.3910313,1.0808541881719768e+17,2.776962977546222e+16,7.737937397056472e+16,-3.2864907884937284e+16,-5.10279020332789e+16,-3.67624029643043e+17,6.021680250783712e+17,-1.4087039180332872e+18,2.4707056159757533e+17,4.701482322787494e+16,-7.81842012752475e+16,5.4
69,42.7363,-5.2551,0.058681848040289024,4489.0,4283.0,4055.0,4299.0,4374.0,4625.0,4826.0,4835.0,4932.0,2958.0,161.0,4249.0,3561.0,-4144869215.291748,-3382789317.507419,2328244274.8091617,1898734177.2151897,6895604395.604379,4751773049.64539,180000000.0000002,3040752351.0971823,-24552238805.970146,-6528944911.297851,17019150707.743559,-1168676745.371157,1.5333599553004598e+16,8.473343608778312e+16,-4098378793835613.0,1.2650304350352376e+17,-5.8896465548323736e+16,-1.0807974112636854e+17,5.721504702194371e+16,-8.649840488108891e+17,2.2417032207303846e+17,5.4967543461814664e+16,-7.571951479231778e+16,3.89
70,42.7061,-5.2584,0.043450681890263236,5667.0,5621.0,5581.0,6032.0,6120.0,6398.0,6644.0,6580.0,6774.0,3841.0,192.0,5559.0,4591.0,-925553319.9195166,-593471810.089021,4303435114.503819,2227848101.2658224,7637362637.362619,5815602836.879433,-1280000000.0000014,6081504702.194365,-36480099502.48756,-8517740429.505134,22343880099.91675,-1644301002.2082555,6681720519728278.0,7.265440540938934e+16,-1.980521959196563e+16,1.3694973509105814e+17,-5.004834616712039e+16,-1.677447479167715e+17,1.472300940438875e+17,-1.3342195675448896e+18,3.4779053573361216e+17,7.203926360742735e+16,-9.986753164914664e+16,4.41
71,39.6253,-1.6144,0.1791271347248577,1269.0,1314.0,1534.0,2163.0,2358.0,2980.0,3239.0,3107.0,3415.0,1046.0,14.0,3577.0,2801.0,905432595.5734401,3264094955.489615,6001908396.9465685,4936708860.759493,17087912087.912046,6122931442.080378,-2640000000.000003,9655172413.793116,-29465174129.353233,-2408963585.434173,14833472106.577862,-1318158654.6628165,4.745799516933951e+16,4.062037746968775e+16,-1.0164117711708744e+16,3.0762539815576083e+17,-3.012357320283418e+17,-2.071614998127749e+17,2.4590344827586262e+17,-1.226343151822771e+18,3.365200316407843e+17,4.0248449327759176e+16,-6.7242426150044504e+16,7.04
72,39.5979,-1.649,0.16385846672283064,1219.0,1154.0,1323.0,1985.0,2255.0,2546.0,2815.0,2763.0,3176.0,1242.0,15.0,3005.0,1842.0,-1307847082.4949691,2507418397.6261134,6316793893.129775,6835443037.974683,7994505494.505475,6359338061.465721,-1040000000.0000012,12946708463.94986,-24054726368.159203,-2864145658.2633047,12447960033.305588,-1975539323.9340923,7.676590503261731e+16,5.651892426563298e+16,4948942221802558.0,2.934335332989347e+16,-4.492218222636676e+16,-1.749252496800407e+17,2.7973416927899754e+17,-1.1599195872134515e+18,2.6356443669024746e+17,3.5742543631113188e+16,-6.0047874093420856e+16,6.4
73,38.619,-2.2778,0.1803680981595092,1219.0,1247.0,1378.0,2004.0,2126.0,2577.0,2844.0,2886.0,3096.0,1058.0,13.0,2894.0,2134.0,563380281.6901405,1943620178.0415435,5973282442.7480955,3088607594.9367085,12390109890.10986,6312056737.588653,840000000.000001,6583072100.313488,-25348258706.46766,-2439309056.9561152,11994171523.730232,-1290980125.7006965,2.7771426485943708e+16,5.978727395707052e+16,-2.75255233569789e+16,2.3548107076387722e+17,-1.6697948221212067e+17,-1.293630434418121e+17,1.1486144200626987e+17,-1.0009821569523882e+18,2.8493718469541718e+17,3.3691597994132456e+16,-5.530870794933779e+16,4.7
